Id,SuburbName,SuburbCode,SoldDate,DayOfWeek,DayType,HolidayStatus,SoldStatus,Bed,Bath,Garage,LongTermResidentPercent,RentedResidentPercent,SingleResident,Garden,Pool,Heating,Cooling,AvgDaysOnMarketSuburb,PropertySoldInSuburb,LandSize,BuildYear,NumOfTimesSold,NumOfTimesRented,LastSoldPrice,LastRentedPrice,LastSoldYear,LastRentedYear,MinTemp,MaxTemp,AvgRainfall,DistanceCBD,DistanceRailwayStation,DistanceBusStation,DistanceShoppingMall,DistanceSchool,PriceLowEnd,PriceHighEnd,LandArea,Frontage,Slop,ExternalPricePrediction,SimilarPropertyPrice1,SimilarPropertyPrice2,SalePrice
2463,ashburton,3147,20161210,WkEnd,SDay,WrkngDy,sold,3,1,3,61,21,35,Y,N,N,N,31.5,57.5,780,1940,2,1,249000,620,1998,2011,11.2,18.8,0.2,15.5,1.4,1.4,5.7,0.61,1510000,2010000,772,18.3,NrlyLvl,1805000,1900000,1680000,1655000
2468,ashburton,3147,20160716,WkEnd,SDay,WrkngDy,sold,3,2,2,75,20,37,N,N,N,N,31.5,57.5,673,1935,1,0,NA,NA,NA,NA,7.8,13.7,0,16,0.9,0.6,0.8,2.08,1660000,2220000,662,NA,GntlyInclnd,1737667,1430000,1370000,1600000
2469,ashburton,3147,20160528,WkEnd,SDay,WrkngDy,sold,3,1,1,75,20,37,Y,N,Y,N,31.5,57.5,640,1976,1,0,NA,NA,NA,NA,5.7,13.2,0.6,15.1,0.4,0.4,2.2,0.72,1580000,2120000,638,15.3,NrlyLvl,1666667,1480000,1510000,1600000
2472,ashburton,3147,20151212,WkEnd,SDay,WrkngDy,sold,4,2,2,54,37,46,N,N,Y,Y,31.5,57.5,669,1975,4,0,1240000,NA,2010,NA,10.1,18.3,2,15.6,0.2,0.2,1.9,2.42,1740000,2330000,664,18.1,GntlyInclnd,1851667,2000000,1550000,1660000
2473,ashburton,3147,20150512,WkDay,TuDay,WrkngDy,sold,3,2,1,73,22,35,Y,N,Y,Y,31.5,57.5,696,1920,2,0,38000,NA,1980,NA,12.8,17.4,0,16.1,0.3,0.3,1.7,0.99,1740000,2330000,698,15.3,GntlyInclnd,2167500,1900000,1430000,1600000
2474,ashburton,3147,20150321,WkEnd,SDay,WrkngDy,sold,4,2,2,73,22,35,Y,N,Y,N,31.5,57.5,697,1928,3,0,90000,NA,1985,NA,11.9,22.7,0,14.8,0.9,0.1,1.7,1,1890000,2280000,707,15.5,GntlyInclnd,2210000,2000000,2240000,1685000
2479,ashwood,3147,20170617,WkEnd,SDay,WrkngDy,sold,4,3,3,64,15,32,N,Y,Y,Y,80.5,58.5,725,1958,3,0,1180000,NA,2012,NA,4.2,15.5,0,15.8,0.5,0.9,1.2,1.26,1300000,1740000,726,16.8,NrlyLvl,1514500,1610000,1520000,1680000
2482,ashwood,3147,20151202,WkDay,WDay,WrkngDy,sold,4,2,2,55,45,44,Y,Y,Y,Y,80.5,58.5,1012,1980,3,0,700000,NA,2004,NA,9.2,17.5,0,16.8,1.4,0.2,0.7,2.49,1660000,2220000,1014,NA,GntlyInclnd,1758333,1120000,1350000,1600000
2490,ashburton,3147,20151024,WkEnd,SDay,WrkngDy,sold,2,1,1,75,20,37,N,Y,Y,Y,31.5,57.5,756,1950,2,6,150000,450,1993,2016,9.2,19.5,0,15.5,0.4,0.6,1.7,0.91,1660000,2220000,773,NA,NrlyLvl,1780000,850000,1380000,1620000
2494,ashburton,3147,20140912,WkDay,FDay,WrkngDy,sold,4,3,2,62,14,34,Y,N,Y,N,31.5,57.5,696,1927,1,0,NA,NA,NA,NA,5.8,15.5,0,15.6,0.3,1.1,1.4,0.21,1740000,2330000,697,NA,NrlyLvl,1816667,2350000,2000000,1600000
2497,ashwood,3147,20170524,WkDay,WDay,WrkngDy,sold,5,2,4,64,15,32,Y,N,Y,N,80.5,58.5,732,1975,2,0,775000,NA,2009,NA,11.7,17.1,0,16.7,6.6,1.3,0.4,0.97,1430000,1920000,733,17.1,NrlyLvl,1559167,1200000,1480000,1625000
2501,ashwood,3147,20160402,WkEnd,SDay,WrkngDy,sold,5,2,2,72,15,35,Y,N,Y,Y,80.5,58.5,585,2000,5,1,956000,875,2012,2010,15.5,19.5,0,17.7,2.4,0.6,1.5,1.13,1580000,2120000,585,18.1,ModInclnd,1475000,1450000,650000,1600000
2521,ashwood,3147,20160305,WkEnd,SDay,WrkngDy,sold,4,2,2,64,25,40,Y,Y,Y,N,80.5,58.5,697,1960,2,1,400000,270,2004,2002,20.4,23.7,1.2,17.3,0.6,0.5,1.1,1.66,1660000,2220000,702,16.3,NrlyLvl,1517500,1450000,749900,1700000
2524,ashburton,3147,20170617,WkEnd,SDay,WrkngDy,sold,3,1,1,78,11,35,N,N,N,N,31.5,57.5,603,1940,1,0,NA,NA,NA,NA,4.2,15.5,0,16.2,0.7,0.7,0.9,0.22,1510000,2010000,607,15.3,NrlyLvl,1973333,1680000,1740000,1700000
2539,ashburton,3147,20170624,WkEnd,SDay,WrkngDy,sold,3,2,2,73,7,32,Y,N,Y,N,31.5,57.5,719,1948,2,1,182000,2933,1995,2017,8.3,12.3,1.4,15.3,0.6,0.9,1.7,0.42,1580000,2120000,720,17.2,NrlyLvl,2023500,1450000,1110000,1850000
2541,ashburton,3147,20170225,WkEnd,SDay,WrkngDy,sold,4,2,4,68,27,41,Y,Y,Y,Y,31.5,57.5,748,1950,4,0,210000,NA,1994,NA,13.7,19.4,0,15.4,1.5,0.3,1.3,2.14,1660000,2220000,742,18.6,GntlyInclnd,1966667,1930000,2170000,1800000
2557,ashburton,3147,20170601,WkDay,ThDay,WrkngDy,sold,2,2,2,67,27,38,N,Y,N,N,31.5,57.5,627,1920,3,1,310000,550,1998,2017,7.9,13.9,0.4,15.7,0.4,0.7,0.9,0.03,1660000,2220000,630,15.9,NrlyLvl,1999167,1480000,1510000,1880000
2569,ashburton,3147,20150523,WkEnd,SDay,WrkngDy,sold,4,2,3,73,22,35,Y,N,Y,Y,31.5,57.5,664,1925,4,0,920000,NA,2005,NA,10.4,13.3,0,16.6,0.9,1.2,1.1,1.05,1430000,2300000,665,15.2,GntlyInclnd,2571667,1900000,1430000,1988000
2576,ashburton,3147,20151006,WkDay,TuDay,WrkngDy,sold,3,2,2,73,22,35,Y,N,N,N,31.5,57.5,909,1940,2,0,250500,NA,1988,NA,15.5,35.8,0,15,1.8,0.3,1.7,1.06,1350000,2300000,909,20.8,NrlyLvl,2174167,1430000,1350000,1900000
2578,ashburton,3147,20170617,WkEnd,SDay,WrkngDy,sold,4,2,2,73,22,35,Y,N,Y,Y,31.5,57.5,673,1984,2,0,426000,NA,1999,NA,4.2,15.5,0,15.5,0.6,0.7,1.9,0.94,1860000,2350000,673,15.2,NrlyLvl,2285000,2000000,2240000,2170000
2625,ashburton,3147,20160323,WkDay,WDay,WrkngDy,sold,4,3,4,66,16,32,N,Y,Y,Y,31.5,57.5,696,2012,2,0,870000,NA,2012,NA,13.7,28.8,0,15.2,1.4,0.1,1.2,0.15,1540000,2470000,699,15.3,NrlyLvl,2600000,2350000,2000000,2750000
3015,chadstone,3148,20140301,WkEnd,SDay,WrkngDy,sold,3,2,2,61,49,59,Y,N,Y,Y,58,77.5,202,1950,2,0,300000,NA,2010,NA,14.5,22.3,0,18.5,4.1,1,3.1,2.2,660000,865000,203,NA,ModInclnd,765000,1120000,1120000,610000
3121,chadstone,3148,20150228,WkEnd,SDay,WrkngDy,sold,3,2,1,55,60,49,Y,N,Y,N,58,77.5,355,1960,3,0,338000,NA,2009,NA,17.9,32.3,0,19.4,1.2,0.4,4.5,1.92,690000,910000,355,NA,NrlyLvl,933000,860000,956000,650000
3216,chadstone,3148,20140301,WkEnd,SDay,WrkngDy,sold,3,1,4,51,47,50,N,N,Y,Y,58,77.5,736,1980,1,1,NA,399,NA,2016,14.5,22.3,0,19.2,0.6,0.5,4.3,2.16,925000,1230000,736,16.2,NrlyLvl,1280000,1120000,1120000,747000
3276,chadstone,3148,20150627,WkEnd,SDay,WrkngDy,sold,3,2,1,55,60,49,N,N,Y,Y,58,77.5,214,2006,3,1,599999,2477,2011,2015,8,14.1,0,20.3,0.4,0.4,3.8,1.79,630000,825000,218,NA,NA,695000,1120000,1080000,750000
3328,chadstone,3148,20151107,WkEnd,SDay,WrkngDy,sold,3,1,1,55,60,49,N,N,N,N,58,77.5,655,1980,2,0,820000,NA,2014,NA,11.9,16.8,1.2,18.6,1.8,1.5,1.4,1.95,845000,1110000,655,17,NrlyLvl,1122000,1080000,1400000,840000
3336,chadstone,3148,20150307,WkEnd,SDay,WrkngDy,sold,3,1,2,57,32,53,N,N,N,N,58,77.5,616,1977,2,1,550000,300,2014,2015,15.4,22.6,0.2,18.3,0.5,0.5,3.2,1.6,975000,1290000,614,16.4,GntlyInclnd,673970,1080000,1120000,820000
3338,chadstone,3148,20150226,WkDay,ThDay,WrkngDy,sold,4,3,2,51,43,48,Y,N,Y,N,58,77.5,230,2015,1,0,NA,NA,NA,NA,16,23.2,0,18.3,0.6,0.5,2.9,NA,968000,1660000,830,NA,NrlyLvl,1018667,1080000,1380000,835666
3341,chadstone,3148,20141018,WkEnd,SDay,WrkngDy,sold,3,1,0,47,52,50,N,N,N,N,58,77.5,709,1950,2,1,538000,250,2009,2015,8,24.6,0,18.8,1.4,0.2,1.3,1.77,925000,1230000,709,17.5,GntlyInclnd,1110833,1120000,1270000,800000
3405,chadstone,3148,20170716,WkEnd,SDay,WrkngDy,sold,3,2,1,52,32,43,Y,Y,Y,N,58,77.5,786,2011,1,0,NA,NA,NA,NA,3,12.5,0,18.4,0.6,0.6,0.8,2.73,765000,1010000,784,18.4,NrlyLvl,813667,780000,839000,850000
13078,hughesdale,3166,20170203,WkDay,FDay,WrkngDy,sold,2,1,1,63,39,51,N,N,Y,Y,70,43.5,1366,2010,1,0,NA,NA,NA,NA,15.4,27.6,0,19.3,0.3,0.1,2.4,0.69,405000,530000,755,NA,NrlyLvl,479667,450000,682000,440000
13079,hughesdale,3166,20161027,WkDay,ThDay,WrkngDy,sold,2,1,1,47,55,48,N,N,N,N,70,43.5,832,1970,2,1,245000,250,2003,2005,10.1,15.4,0.2,18.5,1.4,1.7,5,0.1,450000,585000,830,NA,NA,505833,650000,338880,441500
13082,hughesdale,3166,20160530,WkDay,MDay,WrkngDy,sold,2,1,1,63,39,51,N,N,Y,Y,70,43.5,1340,2010,2,0,485000,NA,2011,NA,7.2,15.4,0,19.3,0.3,0.1,2.4,0.68,405000,530000,755,NA,NrlyLvl,479667,450000,682000,448000
13083,hughesdale,3166,20160305,WkEnd,SDay,WrkngDy,sold,2,1,1,52,50,46,N,N,N,N,70,43.5,917,1968,3,5,263000,375,2006,2016,20.4,23.7,1.2,18.9,1.4,0.4,0.072,0.31,430000,560000,914,NA,GntlyInclnd,654000,650000,720000,430000
13099,hughesdale,3166,20160530,WkDay,MDay,WrkngDy,sold,2,1,1,63,39,51,N,N,Y,Y,70,43.5,1340,2010,2,0,485000,NA,2011,NA,7.2,15.4,0,19.3,0.3,0.1,2.4,0.68,405000,530000,755,NA,NrlyLvl,479667,450000,682000,448000
13146,oakleigh,3166,20160726,WkDay,TuDay,WrkngDy,sold,2,1,1,54,34,42,N,N,Y,N,98,59,1234,1920,1,2,NA,370,NA,2013,6.5,11,4.8,19.8,0.3,0.3,0.6,1.66,430000,560000,1231,NA,NrlyLvl,414000,400000,422000,445000
13150,oakleigh,3166,20140621,WkEnd,SDay,WrkngDy,sold,2,1,1,50,57,52,N,N,N,N,98,59,1136,2008,2,1,375000,350,2007,2009,11.7,15.9,0,18.7,1.6,0.3,0.7,2.36,385000,505000,1133,21.9,NrlyLvl,408333,338880,438000,440500
13232,hughesdale,3166,20140818,WkDay,MDay,WrkngDy,sold,2,1,1,47,55,48,N,N,N,N,70,43.5,832,1970,2,0,200000,NA,2003,NA,10.2,13.5,0,18.5,1.4,1.7,5,0.1,470000,615000,830,NA,NA,505833,927500,478000,495000
13357,hughesdale,3166,20160428,WkDay,ThDay,WrkngDy,sold,2,1,1,51,33,46,N,N,N,N,70,43.5,596,2012,2,0,455000,NA,2013,NA,19.8,24.9,0,19.8,0.002,0.2,0.8,NA,470000,615000,595,17,NrlyLvl,517500,650000,618000,501000
13359,oakleigh,3166,20170716,WkEnd,SDay,WrkngDy,sold,2,1,1,66,16,41,Y,N,Y,Y,98,59,1071,1960,6,3,340500,390,2009,2017,3,12.5,0,20,0.9,0.9,0.094,0.64,450000,585000,1069,25.8,GntlyInclnd,432667,405000,690000,510000
13360,oakleigh,3166,20170417,WkDay,MDay,HliDy,sold,2,1,1,66,16,41,Y,N,Y,Y,98,59,1071,1960,1,0,NA,NA,NA,NA,11.1,18.3,0,20,0.9,0.9,0.094,0.64,470000,615000,1069,25.8,GntlyInclnd,591083,405000,690000,535000
13366,hughesdale,3166,20170523,WkDay,TuDay,WrkngDy,sold,2,2,1,55,44,47,N,N,Y,N,70,43.5,1207,1989,1,2,NA,480,NA,2017,12.8,19.3,0,19.6,9.7,1.5,0.7,NA,429000,650000,1241,NA,NrlyLvl,519333,650000,560000,520000
14470,hughesdale,3166,20141213,WkEnd,SDay,WrkngDy,sold,2,1,2,66,31,42,Y,N,N,N,70,43.5,758,1946,1,0,NA,NA,NA,NA,14.4,30.7,0,20.1,0.2,0.2,1.5,0.52,1120000,1510000,755,16,NrlyLvl,1157000,1080000,1100000,835000
14471,hughesdale,3166,20141108,WkEnd,SDay,WrkngDy,sold,3,1,2,66,31,42,Y,N,N,N,70,43.5,758,1980,1,0,NA,NA,NA,NA,18,34.9,0,20.2,0.3,0.3,1.5,0.51,930000,1860000,751,16.1,NrlyLvl,1291500,1240000,1420000,810000
14474,hughesdale,3166,20140405,WkEnd,SDay,WrkngDy,sold,3,2,2,55,44,47,N,N,Y,N,70,43.5,205,2000,2,1,535000,450,2006,2006,14.8,24.2,0,19.8,0.6,0.6,0.6,NA,925000,1230000,1226,24.6,GntlyInclnd,1153667,839000,962000,807000
14475,hughesdale,3166,20140322,WkEnd,SDay,WrkngDy,sold,3,2,2,60,30,44,N,N,N,N,70,43.5,358,2001,2,0,140000,NA,2000,NA,13.4,18.1,1.8,20.7,1,0.6,1.8,NA,1080000,1430000,358,NA,GntlyInclnd,1316000,1590000,1440000,802000
14493,huntingdale,3166,20150713,WkDay,MDay,WrkngDy,sold,4,2,1,55,37,47,Y,N,Y,N,59.5,16.5,692,1960,1,0,NA,NA,NA,NA,6.1,12.7,28.4,20.7,12.4,4.2,3.6,0.54,815000,1530000,688,20.9,NrlyLvl,982000,911000,1150000,840000
14494,huntingdale,3166,20150502,WkEnd,SDay,WrkngDy,sold,5,2,1,55,37,47,N,N,N,N,59.5,16.5,599,1950,3,0,658000,NA,2013,NA,11.6,22.2,0,21,1.6,1,2.1,0.7,1030000,1360000,599,18.2,NrlyLvl,1523333,1080000,1100000,850000
14496,oakleigh,3166,20170309,WkDay,ThDay,WrkngDy,sold,3,1,1,66,22,42,N,N,N,N,98,59,670,1925,1,0,NA,NA,NA,NA,15,32.3,0,20.3,0.5,0.3,0.9,0.87,800000,1640000,669,18.3,NrlyLvl,1008333,960000,1100000,830000
14497,oakleigh,3166,20160612,WkEnd,SDay,WrkngDy,sold,3,2,1,60,30,40,N,N,Y,N,98,59,397,2000,2,0,250000,NA,2000,NA,5,13.8,0.6,19.8,3,0.2,1.4,0.78,800000,1060000,298,NA,NA,806833,780000,962000,812888
14500,oakleigh,3166,20140412,WkEnd,SDay,WrkngDy,sold,3,1,2,68,41,56,N,N,N,N,98,59,505,1980,2,3,123500,475,1990,2015,15.1,22.3,0.4,20.2,1.4,0.4,1,5.17,1080000,1430000,489,13.8,NrlyLvl,1146667,890000,1120000,836000
14501,oakleigh,3166,20140329,WkEnd,SDay,WrkngDy,sold,5,3,2,64,30,48,Y,N,Y,N,98,59,767,1935,4,0,622000,NA,2008,NA,12.3,22.1,0.2,20.6,1.1,0.7,1,0.8,1120000,1510000,767,NA,NrlyLvl,1150000,960000,1120000,815000
14502,oakleigh,3166,20140301,WkEnd,SDay,WrkngDy,sold,2,1,2,79,15,41,Y,N,N,N,98,59,545,1920,3,1,356000,320,2004,2009,14.5,22.3,0,19.8,1,0.6,1,1.08,1180000,1580000,547,15.3,NrlyLvl,1160000,1420000,1410000,810000
14503,oakleigh,3166,20140215,WkEnd,SDay,WrkngDy,sold,2,1,1,79,15,41,Y,N,N,N,98,59,566,1920,1,0,NA,NA,NA,NA,20.3,28.2,0,20.1,0.3,0.4,1.1,5.11,1080000,1430000,579,16.2,NrlyLvl,1148733,1100000,1050000,820000
14504,oakleigh,3166,20140128,WkDay,TuDay,WrkngDy,sold,3,2,3,74,23,44,Y,N,N,N,98,59,606,1945,1,0,NA,NA,NA,NA,23,41,0,20.7,1.3,0.2,1.2,0.97,1180000,1580000,606,16.1,NrlyLvl,1213333,1120000,878000,830000
14536,hughesdale,3166,20150307,WkEnd,SDay,WrkngDy,sold,3,1,2,54,34,39,N,N,Y,N,70,43.5,558,1980,3,1,602500,420,2012,2011,15.4,22.6,0.2,20.4,0.7,0.087,1.8,0.25,1030000,1360000,557,15.3,NrlyLvl,877000,1440000,1350000,846000
14537,hughesdale,3166,20140503,WkEnd,SDay,WrkngDy,sold,3,1,1,60,30,44,Y,N,N,N,70,43.5,697,1980,1,0,NA,NA,NA,NA,9.8,16,1.4,19.9,0.2,0.2,1.7,NA,1180000,1580000,693,15.5,NrlyLvl,1280333,1440000,1350000,810500
14541,huntingdale,3166,20160227,WkEnd,SDay,WrkngDy,sold,3,1,2,55,37,47,N,N,N,N,59.5,16.5,702,1950,1,0,NA,NA,NA,NA,17.7,22.2,0,20.8,3.9,11.6,3.6,0.57,910000,1370000,702,21.4,GntlyInclnd,1108333,997000,1100000,850000
14543,oakleigh,3166,20160421,WkDay,ThDay,WrkngDy,sold,3,1,1,63,30,36,N,N,Y,N,98,59,664,2016,2,0,40000,NA,1976,NA,17.1,24.2,0.4,20.2,2.2,1.1,1.4,0.49,800000,1060000,663,17.8,NrlyLvl,886667,960000,997000,805000
14556,hughesdale,3166,20151212,WkEnd,SDay,WrkngDy,sold,3,1,2,54,34,39,Y,N,N,N,70,43.5,601,1940,1,0,NA,NA,NA,NA,10.1,18.3,2,20.6,0.1,0.1,2.1,0.13,938000,1810000,601,15,NrlyLvl,1210667,1350000,1420000,870000
14557,hughesdale,3166,20150502,WkEnd,SDay,WrkngDy,sold,3,1,2,55,40,40,Y,N,Y,Y,70,43.5,435,1960,1,2,NA,420,NA,2011,11.6,22.2,0,20.1,0.5,0.4,1.7,0.45,1080000,1430000,1012,NA,GntlyInclnd,1070333,1440000,1350000,870000
14562,huntingdale,3166,20160618,WkEnd,SDay,WrkngDy,sold,4,1,2,55,37,47,N,N,Y,N,59.5,16.5,604,1980,1,0,NA,NA,NA,NA,10,12.7,8.6,21,3.7,4.7,4.1,0.72,925000,1230000,603,19.1,NrlyLvl,1041667,1100000,1000000,892000
14563,huntingdale,3166,20160611,WkEnd,SDay,WrkngDy,sold,6,1,2,57,39,48,N,N,Y,N,59.5,16.5,674,1980,2,0,140000,NA,1999,NA,9,13.5,3,20.7,1.9,0.6,0.8,0.48,925000,1230000,676,20.4,NrlyLvl,1063333,1190000,455000,886500
14564,huntingdale,3166,20160604,WkEnd,SDay,WrkngDy,sold,3,1,1,70,29,46,N,N,N,N,59.5,16.5,622,1980,1,0,NA,NA,NA,NA,9.8,13.4,6.2,21.2,0.4,0.4,1.3,0.86,973000,1420000,620,18.8,NrlyLvl,806667,1100000,1200000,850000
14565,huntingdale,3166,20160319,WkEnd,SDay,WrkngDy,sold,3,1,2,55,37,47,Y,N,Y,Y,59.5,16.5,669,1976,1,0,NA,NA,NA,NA,12,18.8,5.8,20.9,0.8,1.3,2.2,0.77,925000,1230000,673,22.1,NrlyLvl,1038333,960000,997000,896000
14566,huntingdale,3166,20160206,WkEnd,SDay,WrkngDy,sold,3,1,3,55,37,47,Y,N,Y,N,59.5,16.5,602,1978,2,0,78000,NA,1987,NA,16.5,32.6,0,20.9,0.7,0.6,1,0.62,925000,1230000,597,18.1,NrlyLvl,1062667,997000,1100000,897000
14567,huntingdale,3166,20150905,WkEnd,SDay,WrkngDy,sold,2,1,1,55,37,47,Y,N,Y,N,59.5,16.5,602,1945,3,0,99000,NA,1996,NA,10.2,14,0,20.9,1.4,0.5,1,0.6,845000,1110000,598,18.3,GntlyInclnd,1148733,1190000,455000,860500
14568,huntingdale,3166,20150606,WkEnd,SDay,WrkngDy,sold,3,1,2,70,29,46,Y,N,N,N,59.5,16.5,604,1950,1,1,NA,410,NA,2015,9.2,16.6,0.2,21.5,0.8,0.8,2,0.98,975000,1290000,604,15.3,NrlyLvl,1076667,1100000,820000,867000
14573,oakleigh,3166,20160319,WkEnd,SDay,WrkngDy,sold,2,1,2,64,30,48,N,N,N,N,98,59,742,1960,3,0,115000,NA,1992,NA,12,18.8,5.8,20.7,1.2,1.2,1.2,0.7,975000,1290000,747,16.2,GntlyInclnd,1047233,1090000,1100000,894000
14575,oakleigh,3166,20151130,WkDay,MDay,WrkngDy,sold,3,1,2,82,14,33,Y,N,N,N,98,59,676,1960,2,0,549000,NA,2008,NA,10,32.2,0,20.1,3.3,0.3,1.5,0.63,880000,1170000,666,15.9,GntlyInclnd,1192296,997000,950000,860000
14577,oakleigh,3166,20151017,WkEnd,SDay,WrkngDy,sold,3,2,2,63,30,36,Y,N,Y,N,98,59,619,1930,4,1,132000,690,1994,2017,11.5,20.5,0,19.8,1.8,0.7,0.4,0.9,815000,1740000,625,NA,NrlyLvl,1388333,1480000,985000,900000
14578,oakleigh,3166,20150926,WkEnd,SDay,WrkngDy,sold,3,2,1,63,30,36,Y,N,Y,N,98,59,543,1998,3,0,98000,NA,1997,NA,6.6,17.9,0,20.3,2.1,2.1,1.4,0.5,925000,1230000,540,15.3,NrlyLvl,1063667,960000,1100000,865000
14580,oakleigh,3166,20141129,WkEnd,SDay,WrkngDy,sold,3,1,2,65,35,47,Y,N,Y,Y,98,59,551,1950,6,0,852000,NA,2014,NA,11.9,24.1,0,20.5,1.1,0.6,1,0.97,1240000,1660000,551,13.7,NrlyLvl,1275000,1050000,890000,852000
14581,oakleigh,3166,20140823,WkEnd,SDay,WrkngDy,sold,4,2,2,63,30,36,Y,N,Y,Y,98,59,543,2000,4,4,40000,575,2010,2011,7.4,20.7,0,20.1,3.4,0.3,0.014,0.61,1180000,1580000,550,15.4,NrlyLvl,1215000,1480000,1740000,899000
14595,hughesdale,3166,20161015,WkEnd,SDay,WrkngDy,sold,3,2,1,66,31,42,N,N,Y,N,70,43.5,507,1994,2,0,57500,NA,1985,NA,9.4,24.8,0,20.3,0.5,0.5,1.7,0.29,845000,1110000,505,NA,NrlyLvl,1175667,1440000,1350000,880000
14597,hughesdale,3166,20150414,WkDay,TuDay,WrkngDy,sold,3,1,2,66,31,42,N,N,N,N,70,43.5,758,1976,7,1,700000,380,2007,2010,10.5,24.7,1.6,20.4,0.6,0.5,1.8,0.29,1080000,1430000,771,16.4,NrlyLvl,1291500,1350000,1420000,900000
14598,hughesdale,3166,20150214,WkEnd,SDay,WrkngDy,sold,3,2,1,55,44,47,N,N,Y,N,70,43.5,543,1980,3,0,187250,NA,1995,NA,19,25.1,19.6,19.9,0.2,0.2,1,NA,1370000,1830000,543,16.3,NrlyLvl,1374333,1590000,1160000,900000
14599,hughesdale,3166,20141206,WkEnd,SDay,WrkngDy,sold,3,1,2,50,51,53,Y,N,Y,N,70,43.5,576,1920,3,0,642000,NA,2007,NA,15.4,22.7,2.6,20.2,0.5,0.8,2.2,0.92,880000,1170000,568,12.3,NrlyLvl,1298667,1440000,1350000,885000
14601,hughesdale,3166,20140510,WkEnd,SDay,WrkngDy,sold,3,1,1,60,30,44,Y,N,N,Y,70,43.5,634,1920,2,1,227500,395,2002,2011,12.9,16.3,11,19.4,0.5,0.8,6,0.91,1030000,1360000,637,NA,NA,1317000,1420000,1810000,860000
14620,huntingdale,3166,20160511,WkDay,WDay,WrkngDy,sold,2,1,1,70,29,46,Y,N,N,N,59.5,16.5,604,1980,2,0,123000,NA,1998,NA,12.2,17.4,0.2,21.4,0.9,0.8,1.7,0.97,975000,1290000,603,15.2,NrlyLvl,1047233,1240000,1260000,900000
14622,huntingdale,3166,20150505,WkDay,TuDay,WrkngDy,sold,3,2,2,70,29,46,N,N,Y,N,59.5,16.5,622,1950,3,0,620000,NA,2007,NA,9.2,18.1,0.6,21.2,0.5,0.5,1.3,0.82,1080000,1430000,622,19,NrlyLvl,1135000,1100000,1200000,866000
14623,huntingdale,3166,20150502,WkEnd,SDay,WrkngDy,sold,5,2,1,55,37,47,N,N,N,N,59.5,16.5,599,1950,3,0,658000,NA,2013,NA,11.6,22.2,0,21,1.6,1,2.1,0.7,1030000,1360000,599,18.2,NrlyLvl,1523333,1080000,1100000,850000
14624,huntingdale,3166,20140603,WkDay,TuDay,WrkngDy,sold,3,2,2,55,37,47,Y,Y,Y,Y,59.5,16.5,622,1960,3,0,310000,NA,2005,NA,12.1,16.3,3.4,21.1,1.2,1.2,2.2,0.72,1080000,1430000,622,18.9,NrlyLvl,1271667,1120000,997000,900000
14626,oakleigh,3166,20150316,WkDay,MDay,WrkngDy,sold,3,1,1,68,26,44,N,N,N,N,98,59,592,1920,2,0,900000,NA,2015,NA,10.5,25.5,0,19.9,0.6,0.5,0.5,1.01,1300000,1740000,594,14.9,NrlyLvl,1388333,1080000,1100000,900000
14628,oakleigh,3166,20140920,WkEnd,SDay,WrkngDy,sold,3,1,1,63,30,36,N,N,N,N,98,59,615,1980,1,0,NA,NA,NA,NA,9.8,15.1,0,20,1.7,0.5,0.9,0.9,1080000,1430000,613,13.2,NrlyLvl,909000,960000,1120000,870000
14630,oakleigh,3166,20140531,WkEnd,SDay,WrkngDy,sold,3,2,3,79,15,41,Y,N,Y,N,98,59,533,1970,2,0,125000,NA,1997,NA,7.5,18.9,0,20.2,1.6,0.5,1.2,5.1,1370000,1830000,533,14.9,NrlyLvl,1323333,1120000,1220000,871000
14631,oakleigh,3166,20140322,WkEnd,SDay,WrkngDy,sold,4,2,2,65,35,47,Y,N,N,N,98,59,663,1987,2,0,82000,NA,1987,NA,13.4,18.1,1.8,20.5,1.1,0.4,1,1.05,1180000,1580000,659,NA,NrlyLvl,1321667,1100000,1030000,860000
14649,hughesdale,3166,20160723,WkEnd,SDay,WrkngDy,sold,3,2,2,52,42,45,N,N,Y,N,70,43.5,360,1975,1,0,NA,NA,NA,NA,7.5,11.6,2.8,19.5,0.1,0.1,0.7,NA,880000,1170000,360,16.3,NrlyLvl,1075333,595000,330000,900000
14652,hughesdale,3166,20141129,WkEnd,SDay,WrkngDy,sold,3,1,2,50,51,53,Y,N,Y,Y,70,43.5,471,1980,1,0,NA,NA,NA,NA,11.9,24.1,0,20.7,0.4,0.3,1.3,NA,1080000,1430000,805,NA,NrlyLvl,1244667,1590000,1440000,860000
14654,huntingdale,3166,20160227,WkEnd,SDay,WrkngDy,sold,3,1,2,55,37,47,N,N,N,N,59.5,16.5,702,1950,1,0,NA,NA,NA,NA,17.7,22.2,0,20.8,3.9,11.6,3.6,0.57,910000,1370000,702,21.4,GntlyInclnd,1108333,997000,1100000,850000
14656,oakleigh,3166,20160629,WkDay,WDay,WrkngDy,sold,2,2,2,63,40,47,Y,N,N,N,98,59,424,1940,3,0,530000,NA,2011,NA,8.9,15.8,0.2,20.1,0.2,0.076,0.5,1.3,925000,1230000,426,13.7,NrlyLvl,960000,1010000,1230000,868000
