,UnitNumber,StreetNumber,SuburbName,SuburbCode,SoldDate,DayOfWeek,DayType,HolidayStatus,SoldStatus,PropertyType,Bed,Bath,Garage,LongTermResidentPercent,RentedResidentPercent,SingleResident,Garden,Pool,Heating,Cooling,AvgDaysOnMarketSuburb,PropertySoldInSuburb,LandSize,BuildYear,NumOfTimesSold,NumOfTimesRented,LastSoldPrice,LastRentedPrice,LastSoldYear,LastRentedYear,MinTemp,MaxTemp,AvgRainfall,DistanceCBD,DistanceRailwayStation,DistanceBusStation,DistanceShoppingMall,DistanceSchool,PriceLowEnd,PriceHighEnd,Frontage,Slop,ExternalPricePrediction,SimilarPropertyPrice1,SimilarPropertyPrice2
239,,THREE,huntingdale,3166,20140603,WkDay,TuDay,WrkngDy,sold,Hse,1.3862943611198906,1.0986122886681098,1.0986122886681098,55,37,3.871201010907891,Y,Y,Y,Y,59.5,16.5,6.434546518787453,1960,1.3862943611198906,0.0,12.644330802262578,0.0,2005,0,12.1,16.3,1.4816045409242156,21.1,0.7884573603642702,0.7884573603642702,1.1631508098056809,0.5423242908253617,1080000,1430000,18.9,NrlyLvl,1271667,13.928840136128022,997000
240,,THREE,oakleigh,3166,20150316,WkDay,MDay,WrkngDy,sold,Hse,1.3862943611198906,0.6931471805599453,0.6931471805599453,68,26,3.8066624897703196,N,N,N,N,98.0,59.0,6.385194398997726,1920,1.0986122886681098,0.0,13.710151153416941,0.0,2015,0,10.5,25.5,0.0,19.9,0.4700036292457356,0.4054651081081644,0.4054651081081644,0.6981347220709844,1300000,1740000,14.9,NrlyLvl,1388333,13.8924725250259,1100000
241,,ONE,oakleigh,3166,20140920,WkEnd,SDay,WrkngDy,sold,Hse,1.3862943611198906,0.6931471805599453,0.6931471805599453,63,30,3.6109179126442243,N,N,N,N,98.0,59.0,6.423246963533519,1980,0.6931471805599453,0.0,0.0,0.0,0,0,9.8,15.1,0.0,20.0,0.9932517730102833,0.4054651081081644,0.6418538861723948,0.6418538861723948,1080000,1430000,13.2,NrlyLvl,909000,13.774689605110144,1120000
242,,EIGHT,oakleigh,3166,20140531,WkEnd,SDay,WrkngDy,sold,Hse,1.3862943611198906,1.0986122886681098,1.3862943611198906,79,15,3.7376696182833684,Y,N,Y,N,98.0,59.0,6.280395838960195,1970,1.0986122886681098,0.0,11.736077016252437,0.0,1997,0,7.5,18.9,0.0,20.2,0.9555114450274363,0.4054651081081644,0.7884573603642702,1.8082887711792655,1370000,1830000,14.9,NrlyLvl,1323333,13.928840136128022,1220000
243,,SEVEN,oakleigh,3166,20140322,WkEnd,SDay,WrkngDy,sold,Hse,1.6094379124341003,1.0986122886681098,1.0986122886681098,65,35,3.871201010907891,Y,N,N,N,98.0,59.0,6.498282149476434,1987,1.0986122886681098,0.0,11.314486721293981,0.0,1987,0,13.4,18.1,1.0296194171811581,20.5,0.7419373447293773,0.33647223662121295,0.6931471805599453,0.7178397931503169,1180000,1580000,0.0,NrlyLvl,1321667,13.910821646859095,1030000
244,ONE,THREE,hughesdale,3166,20160723,WkEnd,SDay,WrkngDy,sold,TwnHse,1.3862943611198906,1.0986122886681098,1.0986122886681098,52,42,3.828641396489095,N,N,Y,N,70.0,43.5,5.8888779583328805,1975,0.6931471805599453,0.0,0.0,0.0,0,0,7.5,11.6,1.33500106673234,19.5,0.09531017980432487,0.09531017980432487,0.5306282510621704,0.0,880000,1170000,16.3,NrlyLvl,1075333,13.296318365198623,330000
245,,TWO,hughesdale,3166,20160430,WkEnd,SDay,WrkngDy,sold,AptFlat,1.3862943611198906,1.0986122886681098,1.0986122886681098,63,39,3.9512437185814275,Y,N,N,N,70.0,43.5,6.52795791762255,1999,0.6931471805599453,0.0,0.0,0.0,0,0,16.4,24.1,1.9740810260220096,19.6,0.18232155679395465,0.07788653865707124,0.9162907318741551,0.5068176023684519,845000,1110000,0.0,,1047667,13.710151153416941,675000
246,,EIGHT,hughesdale,3166,20141129,WkEnd,SDay,WrkngDy,sold,Hse,1.3862943611198906,0.6931471805599453,1.0986122886681098,50,51,3.9889840465642745,Y,N,Y,Y,70.0,43.5,6.156978985585555,1980,0.6931471805599453,0.0,0.0,0.0,0,0,11.9,24.1,0.0,20.7,0.33647223662121295,0.262364264467491,0.832909122935104,0.0,1080000,1430000,0.0,NrlyLvl,1244667,14.279245203127035,1440000
247,,EIGHT,huntingdale,3166,20160227,WkEnd,SDay,WrkngDy,sold,Hse,1.3862943611198906,0.6931471805599453,1.0986122886681098,55,37,3.871201010907891,N,N,N,N,59.5,16.5,6.555356891810665,1950,0.6931471805599453,0.0,0.0,0.0,0,0,17.7,22.2,0.0,20.8,1.589235205116581,2.533696813957432,1.5260563034950492,0.4510756193602166,910000,1370000,21.4,GntlyInclnd,1108333,13.8125070519525,1100000
248,,NINE,oakleigh,3166,20160629,WkDay,WDay,WrkngDy,sold,Hse,1.0986122886681098,1.0986122886681098,1.0986122886681098,63,40,3.871201010907891,Y,N,N,N,98.0,59.0,6.052089168924417,1940,1.3862943611198906,0.0,13.180634172318978,0.0,2011,0,8.9,15.8,0.18232155679395465,20.1,0.18232155679395465,0.07325046173959267,0.4054651081081644,0.832909122935104,925000,1230000,13.7,NrlyLvl,960000,13.825461878915961,1230000
249,TWO,SIX,oakleigh,3166,20151212,WkEnd,SDay,WrkngDy,sold,TwnHse,1.6094379124341003,1.3862943611198906,1.0986122886681098,64,30,3.8918202981106265,Y,N,Y,N,98.0,59.0,6.598509028614515,1960,0.6931471805599453,0.0,0.0,0.0,0,0,10.1,18.3,1.0986122886681098,21.0,0.4700036292457356,0.18232155679395465,0.8754687373538999,0.3920420877760237,800000,1060000,15.2,NrlyLvl,897333,13.624351263156136,1600000
250,,TWO,oakleigh,3166,20141122,WkEnd,SDay,WrkngDy,sold,Hse,1.3862943611198906,0.6931471805599453,1.0986122886681098,65,21,3.871201010907891,Y,N,Y,N,98.0,59.0,6.522092798170152,1950,0.6931471805599453,0.6931471805599453,0.0,6.255750041753367,0,2016,12.9,31.0,0.0,20.3,0.8754687373538999,0.33647223662121295,0.6418538861723948,1.8309801823813363,1120000,1510000,0.0,NrlyLvl,1076667,13.845070331079134,1120000
251,TWO,EIGHT,hughesdale,3166,20150625,WkDay,ThDay,WrkngDy,sold,HseTwnHse,1.6094379124341003,1.3862943611198906,1.0986122886681098,52,50,3.8501476017100584,Y,N,Y,Y,70.0,43.5,5.4116460518550396,1940,0.6931471805599453,0.0,0.0,0.0,0,0,9.6,14.0,0.0,19.3,0.4054651081081644,0.5306282510621704,0.262364264467491,0.4252677354043441,925000,1230000,15.3,NrlyLvl,1148000,13.8924725250259,1100000
252,,SEVEN,hughesdale,3166,20150502,WkEnd,SDay,WrkngDy,sold,Hse,1.3862943611198906,1.0986122886681098,1.0986122886681098,66,31,3.7612001156935624,N,N,N,N,70.0,43.5,6.597145701886651,1976,1.6094379124341003,0.6931471805599453,13.353476685668044,5.351858133476067,2010,2003,11.6,22.2,0.0,19.8,0.6418538861723948,0.33647223662121295,1.252762968495368,0.0,880000,1170000,16.3,NrlyLvl,1313000,14.030622744032508,1420000
253,ONE,TWO,huntingdale,3166,20170722,WkEnd,SDay,WrkngDy,sold,Hse,1.3862943611198906,1.0986122886681098,1.0986122886681098,55,37,3.871201010907891,N,N,Y,N,59.5,16.5,5.857933154483459,1995,0.6931471805599453,1.6094379124341003,0.0,5.916202062607435,0,2010,5.4,12.4,0.0,20.9,0.9932517730102833,0.7884573603642702,1.0986122886681098,0.5128236264286639,840000,1420000,0.0,GntlyInclnd,863333,13.928840136128022,997000
254,,NINE,huntingdale,3166,20160903,WkEnd,SDay,WrkngDy,sold,Hse,1.3862943611198906,1.0986122886681098,1.0986122886681098,67,32,3.8918202981106265,Y,N,Y,N,59.5,16.5,6.401917196727186,1950,1.6094379124341003,0.0,13.203945207713025,0.0,2009,0,10.0,15.7,0.18232155679395465,21.2,0.18232155679395465,0.18232155679395465,0.832909122935104,0.4700036292457356,925000,1230000,18.1,NrlyLvl,1084333,13.774689605110144,1100000
255,,FIVE,huntingdale,3166,20160604,WkEnd,SDay,WrkngDy,sold,Hse,1.3862943611198906,0.6931471805599453,1.0986122886681098,57,39,3.8918202981106265,Y,N,Y,N,59.5,16.5,6.481577129276431,1976,1.6094379124341003,0.0,11.49832945966282,0.0,1992,0,9.8,13.4,1.9740810260220096,21.0,1.0296194171811581,0.5306282510621704,0.5877866649021191,0.5068176023684519,975000,1290000,19.9,NrlyLvl,1076667,13.774689605110144,1100000
256,,SEVEN,huntingdale,3166,20160416,WkEnd,SDay,WrkngDy,sold,Hse,1.3862943611198906,0.6931471805599453,1.0986122886681098,55,37,3.871201010907891,Y,N,Y,N,59.5,16.5,6.401917196727186,1950,0.6931471805599453,0.0,0.0,0.0,0,0,14.0,20.3,0.0,21.1,1.2237754316221157,0.7419373447293773,1.1631508098056809,0.5364933705145685,975000,1290000,18.1,NrlyLvl,1055000,13.910821646859095,1200000
257,,,huntingdale,3166,20151130,WkDay,MDay,WrkngDy,sold,Hse,1.3862943611198906,0.6931471805599453,0.6931471805599453,70,29,3.8501476017100584,N,N,N,N,59.5,16.5,6.594413459749778,1980,0.6931471805599453,0.0,0.0,0.0,0,0,10.0,32.2,0.0,21.0,0.5306282510621704,0.832909122935104,1.1631508098056809,0.6097655716208943,925000,1230000,16.5,NrlyLvl,1162296,13.774689605110144,997000
258,,ONE,huntingdale,3166,20151008,WkDay,ThDay,WrkngDy,sold,Hse,1.3862943611198906,0.6931471805599453,1.0986122886681098,55,37,3.871201010907891,Y,N,Y,Y,59.5,16.5,5.82600010738045,1950,1.0986122886681098,0.6931471805599453,12.560247968016562,5.771441123130016,2002,2007,7.6,18.6,0.0,20.7,0.6418538861723948,0.33647223662121295,0.5877866649021191,0.3920420877760237,925000,1230000,20.4,GntlyInclnd,969000,13.02805489573287,1150000
259,,ONE,huntingdale,3166,20150711,WkEnd,SDay,WrkngDy,sold,Hse,1.3862943611198906,0.6931471805599453,0.6931471805599453,57,39,3.8918202981106265,Y,N,Y,Y,59.5,16.5,5.455321115357702,1975,0.6931471805599453,0.0,0.0,0.0,0,0,10.9,13.1,0.18232155679395465,20.7,0.6418538861723948,0.262364264467491,0.5306282510621704,0.3435897043900769,1030000,1360000,21.4,NrlyLvl,806667,13.8125070519525,1100000
260,,FOUR,oakleigh,3166,20160625,WkEnd,SDay,WrkngDy,sold,Hse,1.3862943611198906,0.6931471805599453,1.0986122886681098,68,26,3.8066624897703196,Y,N,Y,N,98.0,59.0,6.317164686747284,1935,0.6931471805599453,0.0,0.0,0.0,0,0,5.6,12.7,1.0986122886681098,20.0,0.262364264467491,0.262364264467491,0.6931471805599453,0.6151856390902334,975000,1290000,18.6,NrlyLvl,1051000,13.928840136128022,1220000
261,,SIX,oakleigh,3166,20151107,WkEnd,SDay,WrkngDy,sold,Hse,1.0986122886681098,0.6931471805599453,1.0986122886681098,79,15,3.7376696182833684,Y,N,N,N,98.0,59.0,6.302618975744905,1980,0.6931471805599453,0.6931471805599453,0.0,6.066108090103747,0,2017,11.9,16.8,0.7884573603642702,19.9,0.7419373447293773,0.4700036292457356,0.832909122935104,0.7654678421395714,840000,1720000,15.5,NrlyLvl,1091000,13.910821646859095,1050000
262,,EIGHT,oakleigh,3166,20151024,WkEnd,SDay,WrkngDy,sold,Hse,1.3862943611198906,0.6931471805599453,0.6931471805599453,82,14,3.5263605246161616,N,N,N,N,98.0,59.0,6.52649485957079,1995,1.3862943611198906,1.3862943611198906,12.180759965737863,5.638354669333745,2000,2009,9.2,19.5,0.0,20.4,0.06109509935981088,0.06109509935981088,0.832909122935104,1.4838746894587547,975000,1290000,15.0,NrlyLvl,1192296,13.76421831620775,970000
263,,SIX,oakleigh,3166,20151017,WkEnd,SDay,WrkngDy,sold,Hse,1.3862943611198906,1.0986122886681098,1.0986122886681098,63,30,3.6109179126442243,Y,N,Y,N,98.0,59.0,6.429719478039138,1930,1.6094379124341003,0.6931471805599453,11.790564777297387,6.53813982376767,1994,2017,11.5,20.5,0.0,19.8,0.5306282510621704,0.5306282510621704,0.33647223662121295,0.6418538861723948,815000,1740000,0.0,NrlyLvl,1388333,14.207553321415745,985000
264,,ONE,oakleigh,3166,20150912,WkEnd,SDay,WrkngDy,sold,Hse,1.3862943611198906,1.0986122886681098,1.0986122886681098,65,21,3.871201010907891,Y,Y,Y,Y,98.0,59.0,6.584791392385716,1920,1.791759469228055,0.0,13.577254637874743,0.0,2012,0,12.2,21.7,0.0,20.5,0.832909122935104,0.0295588022415444,0.6418538861723948,1.840549633397487,800000,1360000,13.8,NrlyLvl,1091667,13.845070331079134,890000
265,,EIGHT,oakleigh,3166,20150905,WkEnd,SDay,WrkngDy,sold,Hse,1.3862943611198906,1.0986122886681098,1.0986122886681098,63,30,3.6109179126442243,N,N,Y,Y,98.0,59.0,6.298949246855942,1920,1.6094379124341003,0.0,12.97185671673383,0.0,2003,0,10.2,14.0,0.0,20.1,0.18232155679395465,0.18232155679395465,0.262364264467491,0.5596157879354227,830000,1420000,15.2,NrlyLvl,1224000,13.774689605110144,1120000
266,,EIGHT,oakleigh,3166,20150820,WkDay,ThDay,WrkngDy,sold,Hse,1.0986122886681098,0.6931471805599453,0.6931471805599453,65,21,3.871201010907891,N,N,N,N,98.0,59.0,6.340359303727752,1950,1.0986122886681098,0.0,11.367911253546788,0.0,1987,0,6.1,17.1,0.0,20.3,0.832909122935104,0.18232155679395465,0.7884573603642702,1.8547342683894434,975000,1290000,15.8,NrlyLvl,1148733,13.901689171636098,840000
267,,SIX,oakleigh,3166,20150730,WkDay,ThDay,WrkngDy,sold,Hse,1.3862943611198906,0.6931471805599453,1.0986122886681098,82,14,3.5263605246161616,Y,N,Y,N,98.0,59.0,6.517671272912275,1980,0.6931471805599453,0.0,0.0,0.0,0,0,8.6,12.3,0.0,20.2,0.262364264467491,0.262364264467491,0.9162907318741551,0.5007752879124893,975000,1290000,16.0,GntlyInclnd,1192296,13.76421831620775,970000
268,,FIVE,oakleigh,3166,20150725,WkEnd,SDay,WrkngDy,sold,Hse,1.0986122886681098,0.6931471805599453,0.6931471805599453,66,22,3.7612001156935624,Y,N,Y,N,98.0,59.0,6.298949246855942,1979,1.0986122886681098,1.3862943611198906,12.100717685412471,5.802118375377063,1999,2015,9.4,13.3,0.5877866649021191,20.5,0.18232155679395465,0.18232155679395465,0.33647223662121295,0.6418538861723948,1030000,1360000,15.2,NrlyLvl,1094333,13.910821646859095,1420000
269,,TWO,oakleigh,3166,20150627,WkEnd,SDay,WrkngDy,sold,Hse,1.0986122886681098,0.6931471805599453,0.6931471805599453,64,30,3.8918202981106265,N,N,N,N,98.0,59.0,6.553933404025811,1955,0.6931471805599453,0.0,0.0,0.0,0,0,8.0,14.1,0.0,20.9,0.8754687373538999,0.262364264467491,0.832909122935104,0.41871033485818504,1030000,1360000,15.3,NrlyLvl,1025167,13.910821646859095,1260000
270,,,oakleigh,3166,20150530,WkEnd,SDay,WrkngDy,sold,Hse,1.3862943611198906,1.0986122886681098,0.6931471805599453,64,30,3.8918202981106265,Y,N,N,N,98.0,59.0,6.369900982828227,2015,0.6931471805599453,0.0,0.0,0.0,0,0,11.0,17.3,0.0,20.7,0.5877866649021191,0.4054651081081644,0.7884573603642702,0.5596157879354227,1180000,1580000,14.0,NrlyLvl,797333,13.928840136128022,878000
271,,NINE,oakleigh,3166,20150418,WkEnd,SDay,WrkngDy,sold,Hse,1.3862943611198906,0.6931471805599453,1.0986122886681098,66,22,3.7612001156935624,Y,N,Y,N,98.0,59.0,6.298949246855942,1980,1.6094379124341003,1.6094379124341003,12.587931300962664,6.111467339502679,2002,2011,13.5,21.9,1.5260563034950492,20.6,1.0986122886681098,0.4054651081081644,0.832909122935104,0.5653138090500605,1030000,1360000,15.2,NrlyLvl,806667,13.774689605110144,1100000
272,,FOUR,oakleigh,3166,20140918,WkDay,ThDay,WrkngDy,sold,Hse,1.6094379124341003,1.0986122886681098,1.0986122886681098,68,26,3.8066624897703196,Y,Y,Y,N,98.0,59.0,6.373319789577012,1983,1.3862943611198906,0.0,11.461642696843066,0.0,1987,0,8.0,13.5,0.4700036292457356,19.6,0.4700036292457356,0.18232155679395465,0.5877866649021191,0.6523251860396903,1180000,1580000,13.6,NrlyLvl,1311667,13.8924725250259,385000
273,,FIVE,hughesdale,3166,20150414,WkDay,TuDay,WrkngDy,sold,Hse,1.3862943611198906,0.6931471805599453,1.0986122886681098,66,31,3.7612001156935624,N,N,N,N,70.0,43.5,6.63200177739563,1976,2.0794415416798357,0.6931471805599453,13.45883704259595,5.942799375126701,2007,2010,10.5,24.7,0.9555114450274363,20.4,0.4700036292457356,0.4054651081081644,1.0296194171811581,0.2546422183735807,1080000,1430000,16.4,NrlyLvl,1291500,14.115615891155079,1420000
274,,,hughesdale,3166,20150214,WkEnd,SDay,WrkngDy,sold,Hse,1.3862943611198906,1.0986122886681098,0.6931471805599453,55,44,3.871201010907891,N,N,Y,N,70.0,43.5,6.298949246855942,1980,1.3862943611198906,0.0,12.140205241819144,0.0,1995,0,19.0,25.1,3.0252910757955354,19.9,0.18232155679395465,0.18232155679395465,0.6931471805599453,0.0,1370000,1830000,16.3,NrlyLvl,1374333,14.279245203127035,1160000
275,,THREE,hughesdale,3166,20140802,WkEnd,SDay,WrkngDy,sold,Hse,1.6094379124341003,1.0986122886681098,1.6094379124341003,52,50,3.8501476017100584,Y,N,Y,N,70.0,43.5,6.129050210060545,1940,1.0986122886681098,0.6931471805599453,13.151924121391561,5.638354669333745,2009,2007,4.8,11.9,2.451005098112319,18.9,0.9932517730102833,0.4054651081081644,0.012916225266546328,0.3220834991691133,1240000,1660000,0.0,NrlyLvl,1420000,14.855787622976248,1630000
276,,SEVEN,huntingdale,3166,20160511,WkDay,WDay,WrkngDy,sold,Hse,1.0986122886681098,0.6931471805599453,0.6931471805599453,70,29,3.8501476017100584,Y,N,N,N,59.5,16.5,6.405228458030842,1980,1.0986122886681098,0.0,11.719947764402807,0.0,1998,0,12.2,17.4,0.18232155679395465,21.4,0.6418538861723948,0.5877866649021191,0.9932517730102833,0.6780335427498971,975000,1290000,15.2,NrlyLvl,1047233,14.030622744032508,1260000
277,,THREE,huntingdale,3166,20140603,WkDay,TuDay,WrkngDy,sold,Hse,1.3862943611198906,1.0986122886681098,1.0986122886681098,55,37,3.871201010907891,Y,Y,Y,Y,59.5,16.5,6.434546518787453,1960,1.3862943611198906,0.0,12.644330802262578,0.0,2005,0,12.1,16.3,1.4816045409242156,21.1,1.1939224684724346,0.7884573603642702,1.1631508098056809,0.5423242908253617,1080000,1430000,18.9,NrlyLvl,1271667,13.928840136128022,997000
278,ONE,SEVEN,oakleigh,3166,20161217,WkEnd,SDay,WrkngDy,sold,AptHse,1.3862943611198906,1.0986122886681098,1.0986122886681098,66,16,3.7376696182833684,Y,N,N,N,98.0,59.0,6.480044561926653,1930,0.6931471805599453,0.0,0.0,0.0,0,0,15.1,20.9,0.0,20.0,0.5877866649021191,0.5877866649021191,0.18232155679395465,0.5596157879354227,845000,1110000,0.0,NrlyLvl,863333,13.475834594887509,956000
279,,SEVEN,oakleigh,3166,20160319,WkEnd,SDay,WrkngDy,sold,Hse,1.3862943611198906,0.6931471805599453,1.3862943611198906,79,15,3.7376696182833684,Y,N,Y,N,98.0,59.0,6.297109319933935,1950,1.3862943611198906,0.0,13.592368256649284,0.0,2014,0,12.0,18.8,1.916922612182061,20.0,0.18232155679395465,0.262364264467491,0.7884573603642702,1.827769906751088,975000,1290000,15.9,NrlyLvl,1094333,14.166168133802548,1220000
280,,,oakleigh,3166,20150611,WkDay,ThDay,WrkngDy,sold,Hse,1.791759469228055,1.0986122886681098,1.6094379124341003,74,23,3.8066624897703196,N,N,N,N,98.0,59.0,6.306275286948016,1982,0.6931471805599453,0.0,0.0,0.0,0,0,5.7,14.0,0.3977993125385598,20.7,0.6418538861723948,0.33647223662121295,0.7419373447293773,0.6312717768418579,830000,1360000,13.5,NrlyLvl,1455000,13.774689605110144,1120000
281,,,oakleigh,3166,20150508,WkDay,FDay,WrkngDy,sold,Hse,1.6094379124341003,1.0986122886681098,0.6931471805599453,63,30,3.6109179126442243,N,N,Y,N,98.0,59.0,6.298949246855942,1950,0.6931471805599453,0.0,0.0,0.0,0,0,10.5,15.9,0.18232155679395465,20.2,0.18232155679395465,0.18232155679395465,0.09531017980432487,0.5128236264286639,1180000,1580000,15.6,NrlyLvl,1215000,14.207553321415745,1740000
282,,THREE,oakleigh,3166,20150316,WkDay,MDay,WrkngDy,sold,Hse,1.3862943611198906,0.6931471805599453,0.6931471805599453,68,26,3.8066624897703196,N,N,N,N,98.0,59.0,6.385194398997726,1920,1.0986122886681098,0.0,13.710151153416941,0.0,2015,0,10.5,25.5,0.0,19.9,0.4700036292457356,0.4054651081081644,0.4054651081081644,0.6981347220709844,1300000,1740000,14.9,NrlyLvl,1388333,13.8924725250259,1100000
283,ONE,FIVE,oakleigh,3166,20140920,WkEnd,SDay,WrkngDy,sold,TwnHse,1.6094379124341003,1.0986122886681098,1.0986122886681098,60,30,3.713572066704308,Y,N,N,N,98.0,59.0,6.536691597591305,2013,0.6931471805599453,0.0,0.0,0.0,0,0,9.8,15.1,0.0,19.8,1.1939224684724346,0.18232155679395465,0.8754687373538999,0.6097655716208943,800000,1060000,15.2,GntlyInclnd,1018667,14.285514812209815,1310000
284,,SEVEN,oakleigh,3166,20140628,WkEnd,SDay,WrkngDy,sold,Hse,1.3862943611198906,1.0986122886681098,1.0986122886681098,65,21,3.871201010907891,Y,N,N,N,98.0,59.0,5.384495062789089,1980,0.6931471805599453,0.0,0.0,0.0,0,0,9.7,13.3,0.0,20.4,0.9932517730102833,0.06859279146561172,0.7884573603642702,1.8625285401162623,760000,1220000,0.0,NrlyLvl,1089000,13.563196916350243,962000
285,ONE,THREE,hughesdale,3166,20160723,WkEnd,SDay,WrkngDy,sold,TwnHse,1.3862943611198906,1.0986122886681098,1.0986122886681098,52,42,3.828641396489095,N,N,Y,N,70.0,43.5,5.8888779583328805,1975,0.6931471805599453,0.0,0.0,0.0,0,0,7.5,11.6,1.33500106673234,19.5,0.09531017980432487,0.09531017980432487,0.5306282510621704,0.0,880000,1170000,16.3,NrlyLvl,1075333,13.296318365198623,330000
286,,TWO,hughesdale,3166,20141108,WkEnd,SDay,WrkngDy,sold,Hse,1.791759469228055,0.6931471805599453,1.6094379124341003,60,30,3.8066624897703196,Y,N,N,N,70.0,43.5,6.548219102762372,1930,1.0986122886681098,1.0986122886681098,11.884495917930655,6.26530121273771,1990,2017,18.0,34.9,0.0,20.0,0.262364264467491,0.262364264467491,0.9555114450274363,0.5187937934151675,1240000,1660000,15.4,NrlyLvl,1280333,14.253766134056512,1590000
287,,,hughesdale,3166,20141011,WkEnd,SDay,WrkngDy,sold,Hse,1.3862943611198906,1.0986122886681098,0.6931471805599453,72,16,3.6888794541139363,N,N,N,N,70.0,43.5,6.419994928147142,1950,1.6094379124341003,1.3862943611198906,11.931642378754141,7.533158807455563,1993,2018,13.7,20.0,0.0,20.4,0.5877866649021191,0.18232155679395465,0.832909122935104,0.41871033485818504,1300000,1740000,15.2,NrlyLvl,1433333,14.180154365996387,1350000
288,,FOUR,hughesdale,3166,20140913,WkEnd,SDay,WrkngDy,sold,Hse,1.3862943611198906,1.0986122886681098,0.6931471805599453,63,39,3.9512437185814275,Y,N,Y,Y,70.0,43.5,6.548219102762372,1925,1.0986122886681098,0.6931471805599453,0.0,6.111467339502679,1980,2016,5.7,17.2,0.0,19.8,0.18232155679395465,0.18232155679395465,0.9162907318741551,0.5007752879124893,1180000,1580000,15.6,NrlyLvl,1286000,14.408837955728044,1410000
289,,ONE,huntingdale,3166,20160220,WkEnd,SDay,WrkngDy,sold,Hse,1.0986122886681098,0.6931471805599453,1.0986122886681098,67,32,3.8918202981106265,N,Y,N,N,59.5,16.5,6.429719478039138,1950,1.9459101490553132,1.6094379124341003,13.137253960339487,5.739792912179234,2008,2007,15.8,20.8,0.0,21.1,0.832909122935104,0.262364264467491,0.7884573603642702,0.5247285289349821,975000,1290000,18.8,NrlyLvl,660000,14.030622744032508,1260000
290,,,oakleigh,3166,20170511,WkDay,ThDay,WrkngDy,sold,Hse,1.3862943611198906,1.0986122886681098,1.0986122886681098,65,21,3.871201010907891,N,N,N,N,98.0,59.0,6.359573868672378,1976,0.6931471805599453,0.0,0.0,0.0,0,0,6.1,16.5,0.0,20.0,0.6931471805599453,1.0986122886681098,1.1631508098056809,1.8484548129046001,845000,1110000,16.2,NrlyLvl,1101000,13.845070331079134,1240000
291,,NINE,oakleigh,3166,20150414,WkDay,TuDay,WrkngDy,sold,Hse,1.3862943611198906,0.6931471805599453,1.0986122886681098,63,30,3.6109179126442243,Y,N,Y,Y,98.0,59.0,6.298949246855942,1950,1.3862943611198906,0.0,13.208542908506082,0.0,2009,0,10.5,24.7,0.9555114450274363,20.4,1.1631508098056809,0.18232155679395465,0.33647223662121295,0.4574248470388754,1030000,1360000,15.3,NrlyLvl,1211667,13.774689605110144,1100000
