2192,Newbury Court,NA,FIVE,ashwood,3147,20160803,WkDay,WDay,WrkngDy,sold,Hse,5,2,5,73,23,39,Y,Y,Y,Y,80.5,58.5,787,0,1,0,0,0,0,0,8.7,12.8,2.8,17.8,2.1,0.7,1.6,0.55,1180000,1580000,0,GntlyInclnd,1458667,1080000,1200000,"1200000
"
2193,Vannam Drive,NA,TWO,ashwood,3147,20160522,WkEnd,SDay,WrkngDy,sold,Hse,3,1,1,68,21,34,N,N,N,N,80.5,58.5,728,0,3,0,910000,0,2014,0,9.2,22.2,0,18.5,3.1,0.8,2.2,1.08,1180000,1580000,17.1,NrlyLvl,1308333,1500000,650000,"1115000
"
2194,Vannam Drive,NA,SEVEN,ashwood,3147,20140419,WkEnd,SDay,HliDy,sold,Hse,4,2,2,72,15,35,Y,N,Y,Y,80.5,58.5,599,0,3,0,688000,0,2007,0,11.8,17,2.2,17.7,2.2,0.7,1.5,1.1,1580000,2120000,16.6,GntlyInclnd,1415000,1520000,1580000,"1200000
"
2201,Ashburn Grove,THREE,FIVE,ashburton,3147,20170901,WkDay,FDay,WrkngDy,sold,TwnHse,3,2,2,54,37,46,Y,N,Y,N,31.5,57.5,321,0,3,1,730000,530,2008,2007,3.7,17,0,16.3,0.8,0.8,1.1,2.35,0,0,0,ModInclnd,0,839000,850000,"1265000
"
2204,St Georges Crescent,NA,TWO,ashburton,3147,20160506,WkDay,FDay,WrkngDy,sold,Hse,3,1,2,66,16,32,Y,N,N,N,31.5,57.5,560,0,1,0,0,0,0,0,15.9,24.7,0,15.5,0.4,0.9,2.2,0.28,1360000,2200000,14.4,NrlyLvl,1551667,1480000,1870000,"1220000
"
2205,Lancaster Street,NA,FIVE,ashburton,3147,20160430,WkEnd,SDay,WrkngDy,sold,Hse,4,2,1,64,42,47,Y,N,Y,N,31.5,57.5,412,1950,5,1,607000,285,2009,2004,16.4,24.1,6.2,14.9,1,0.029,1.5,0.68,1240000,1660000,19.7,GntlyInclnd,1587333,850000,1480000,"1280000
"
2206,Meaden Street,NA,ONE,ashburton,3147,20151116,WkDay,MDay,WrkngDy,sold,Hse,7,3,4,68,27,41,Y,Y,N,N,31.5,57.5,571,1980,3,0,180000,0,1998,0,11.4,26.3,0.2,16.4,1,0.6,0.6,0.98,0,0,15.7,GntlyInclnd,1532000,1650000,1280000,"1290000
"
2207,Ashburn Grove,ONE,FIVE,ashburton,3147,20151017,WkEnd,SDay,WrkngDy,sold,TwnHse,4,3,2,54,37,46,N,Y,Y,Y,31.5,57.5,1132,2014,2,0,1020000,0,2014,0,11.5,20.5,0,15.5,0.4,0.9,1.8,0.95,1240000,1660000,0,GntlyInclnd,0,1600000,1310000,"1225000
"
2209,Baker Parade,NA,SEVEN,ashburton,3147,20141206,WkEnd,SDay,WrkngDy,sold,Hse,3,1,1,67,12,35,Y,N,N,N,31.5,57.5,612,1980,1,0,0,0,0,0,15.4,22.7,2.6,15.9,0.1,0.1,0.5,0.33,1370000,1830000,15.2,NrlyLvl,1666667,1730000,1690000,"1286000
"
2210,Annetta Avenue,NA,ONE,ashburton,3147,20140920,WkEnd,SDay,WrkngDy,sold,VacLnd,0,0,3,62,14,34,N,N,N,N,31.5,57.5,650,1987,4,0,1280000,0,2014,0,9.8,15.1,0,16.3,1,0.4,0.8,0.33,0,0,19.7,GntlyInclnd,1850000,1080000,1200000,"1280000
"
2213,Cassinia Avenue,NA,FOUR,ashwood,3147,20180115,WkDay,MDay,WrkngDy,sold,Hse,2,1,4,77,24,42,Y,N,N,N,80.5,58.5,740,1975,1,0,0,0,0,0,0,0,0,16.1,0.3,0.3,0.6,0.73,0,0,17.1,ModInclnd,1263333,0,0,"1205000
"
2214,Jingella Avenue,NA,SEVEN,ashwood,3147,20170320,WkDay,MDay,WrkngDy,sold,Hse,3,2,3,60,81,68,Y,N,Y,Y,80.5,58.5,697,1960,1,3,0,500,0,2015,19.3,28,0,18,1.6,0.5,1.8,2.71,1120000,1510000,19.2,GntlyInclnd,1351667,1120000,1270000,"1250000
"
2216,Heather Avenue,NA,ONE,ashwood,3147,20170204,WkEnd,SDay,WrkngDy,sold,Hse,3,1,2,71,50,57,N,N,Y,N,80.5,58.5,591,1960,1,1,0,450,0,2017,14.6,35.9,0,16.7,1.4,0.3,0.6,0.97,1120000,1510000,16.2,NrlyLvl,1144667,1080000,1200000,"1230000
"
2217,Raymond Street,NA,EIGHT,ashwood,3147,20161203,WkEnd,SDay,WrkngDy,sold,Hse,3,1,2,77,24,42,N,N,N,N,80.5,58.5,839,1980,1,0,0,0,0,0,9.9,23.9,0,18,0.8,0.4,1.8,0.64,1180000,1580000,21.4,GntlyInclnd,1373333,1180000,1350000,"1250000
"
2218,Vannam Drive,NA,SEVEN,ashwood,3147,20161116,WkDay,WDay,WrkngDy,sold,Hse,4,2,2,64,15,32,N,N,Y,N,80.5,58.5,780,1955,3,0,138000,0,1990,0,11.9,21.6,0,17.7,1.2,0.8,1.5,1.12,1240000,1660000,18.4,GntlyInclnd,1477833,1610000,1420000,"1251000
"
2219,Delta Avenue,NA,TWO,ashwood,3147,20161115,WkDay,TuDay,WrkngDy,sold,Hse,3,1,2,64,15,32,Y,N,N,N,80.5,58.5,750,1970,1,0,0,0,0,0,11,19.2,0,17.7,2.2,0.7,1.5,1.1,1240000,1660000,21.2,NrlyLvl,1376667,1480000,1450000,"1257500
"
2221,Rocklands Road,NA,FIVE,ashwood,3147,20160618,WkEnd,SDay,WrkngDy,sold,TwnHse,4,2,2,73,23,39,N,N,Y,N,80.5,58.5,380,2016,1,0,0,0,0,0,10,12.7,8.6,18.1,1.4,0.2,1.8,0.32,0,0,0,NA,1091667,0,0,"1230000
"
2224,Temple Street,NA,SEVEN,ashwood,3147,20151121,WkEnd,SDay,WrkngDy,sold,Hse,4,1,1,55,45,44,Y,Y,N,N,80.5,58.5,773,1980,2,0,525000,0,2006,0,12.2,17.5,3.6,16.9,0.8,0.5,0.8,0.98,1240000,1660000,15.9,ModInclnd,1383667,1120000,1480000,"1211000
"
2225,Ashwood Drive,NA,FIVE,ashwood,3147,20150829,WkEnd,SDay,WrkngDy,sold,Hse,3,1,2,64,15,32,N,Y,Y,Y,80.5,58.5,725,1960,3,1,1220000,500,2015,2011,6.3,11.7,1.8,18.9,1.3,0.9,0.6,1.24,1240000,1660000,16.8,GntlyInclnd,1376667,1480000,1450000,"1220000
"
2226,Lavidge Road,NA,FIVE,ashwood,3147,20150808,WkEnd,SDay,WrkngDy,sold,Hse,2,1,2,77,24,42,Y,N,Y,Y,80.5,58.5,731,1960,2,2,120000,440,1996,2018,8.8,12.6,0.4,18.1,1.9,1.1,1.9,0.63,1180000,1580000,16.3,NrlyLvl,1335833,1080000,1200000,"1300000
"
2227,Hazel Court,NA,TWO,ashwood,3147,20150718,WkEnd,SDay,WrkngDy,sold,Hse,6,2,2,64,15,32,Y,N,Y,N,80.5,58.5,724,1960,5,0,740000,0,2009,0,6.1,11.5,0.4,18.2,1.8,0.8,2.1,1.05,1120000,1510000,0,NrlyLvl,1559167,1080000,1200000,"1300000
"
2230,Duke Street,NA,SEVEN,ashburton,3147,20170729,WkEnd,SDay,WrkngDy,sold,Hse,2,1,2,73,22,35,Y,N,N,N,31.5,57.5,387,1930,1,1,0,2260,0,2018,9.7,17.9,0,16.9,0.051,0.3,0.8,0.9,0,0,0,NrlyLvl,1211667,1280000,840000,"1252000
"
2232,Gona Court,NA,FOUR,ashburton,3147,20151208,WkDay,TuDay,WrkngDy,sold,Hse,4,2,4,54,37,46,Y,N,Y,Y,31.5,57.5,650,1950,3,0,718000,0,2012,0,20.3,35.4,0.8,16.3,1,0.6,0.9,0.85,1450000,2270000,0,GntlyInclnd,1691000,1550000,1920000,"1225000
"
2234,Kelvin Grove,NA,FOUR,ashburton,3147,20140906,WkEnd,SDay,WrkngDy,sold,Hse,3,1,1,61,21,35,Y,N,Y,Y,31.5,57.5,705,1945,2,0,62800,0,1983,0,6,18.1,0,15.9,0.2,0.2,0.5,0.61,1510000,2010000,23.6,GntlyInclnd,1781667,1900000,1510000,"1255000
"
2236,Poulter Street,NA,EIGHT,ashburton,3147,20140405,WkEnd,SDay,WrkngDy,sold,Hse,3,2,2,64,18,37,Y,N,N,N,31.5,57.5,676,1955,2,2,73000,440,1982,2013,14.8,24.2,0,16.2,0.4,0.4,0.8,0.26,1660000,2220000,16.0,NrlyLvl,1851833,1480000,1510000,"1250000
"
2248,Raymond Street,ONE,EIGHT,ashwood,3147,20170826,WkEnd,SDay,WrkngDy,sold,TwnHse,4,3,1,77,24,42,N,N,Y,N,80.5,58.5,308,1950,3,0,517500,0,2008,0,9.9,15.3,0,16.4,1,0.6,0.7,0.55,0,0,17.0,GntlyInclnd,1230000,882000,770000,"1245000
"
2250,Wippa Court,NA,FOUR,ashwood,3147,20170701,WkEnd,SDay,WrkngDy,sold,Hse,3,1,2,60,81,68,Y,N,N,N,80.5,58.5,772,1980,1,1,0,495,0,2017,1.1,12.7,0,17.6,2.3,0.5,1.4,1.4,925000,1230000,0,NrlyLvl,1349000,1580000,1420000,"1225000
"
2252,High Street Road,NA,FOUR,ashwood,3147,20170422,WkEnd,SDay,WrkngDy,sold,Hse,3,1,2,51,32,50,N,N,N,N,80.5,58.5,657,1965,1,0,0,0,0,0,16.9,22.5,4.6,19.2,0.3,0.4,1.4,1.09,0,0,14.8,NrlyLvl,1106667,1200000,850000,"1212000
"
2253,Harcourt Street,NA,SEVEN,ashwood,3147,20170411,WkDay,TuDay,WrkngDy,sold,Hse,3,1,1,55,47,51,Y,N,N,N,80.5,58.5,650,1975,1,0,0,0,0,0,12.3,18.5,15.4,17.2,6.1,0.8,1,0.87,1180000,1580000,16.7,GntlyInclnd,1141000,1180000,1350000,"1285000
"
2255,Newbury Court,NA,FIVE,ashwood,3147,20160803,WkDay,WDay,WrkngDy,sold,Hse,5,2,5,73,23,39,Y,Y,Y,Y,80.5,58.5,787,2016,1,0,0,0,0,0,8.7,12.8,2.8,17.5,0.3,0.7,1.4,0.55,1180000,1580000,0,GntlyInclnd,1458667,1080000,1200000,"1200000
"
2257,Teck Street,NA,FIVE,ashwood,3147,20150530,WkEnd,SDay,WrkngDy,sold,Hse,3,1,2,71,50,57,Y,N,N,N,80.5,58.5,711,1950,1,0,0,0,0,0,11,17.3,0,17,1.7,0.6,0.9,1.12,1120000,1510000,16.7,NrlyLvl,1376667,1120000,1180000,"1270000
"
2258,Ashwood Drive,NA,TWO,ashwood,3147,20150214,WkEnd,SDay,WrkngDy,sold,Hse,4,1,4,64,15,32,Y,N,N,N,80.5,58.5,842,1970,2,0,210000,0,1998,0,19,25.1,19.6,18.1,0.9,0.9,1.9,1.22,1300000,1740000,0,ModInclnd,1541167,1610000,1520000,"1210000
"
2260,Vannam Drive,NA,SEVEN,ashwood,3147,20140419,WkEnd,SDay,HliDy,sold,Hse,4,2,2,72,15,35,Y,N,Y,Y,80.5,58.5,599,2000,3,0,688000,0,2007,0,11.8,17,2.2,17.7,2.2,0.7,1.5,1.1,1580000,2120000,16.6,GntlyInclnd,1415000,1520000,1580000,"1200000
"
2265,Raymond Street,NA,TWO,ashwood,3147,20160308,WkDay,TuDay,WrkngDy,sold,Hse,4,2,2,77,24,42,N,N,N,N,80.5,58.5,796,2016,1,2,0,0,0,2017,19.9,38.9,0.6,16.7,1.8,0.3,0.5,0.52,1180000,1580000,21.4,GntlyInclnd,1426667,1550000,1340000,"1225000
"
2266,Munro Avenue,TWO,SEVEN,ashburton,3147,20171026,WkDay,ThDay,WrkngDy,sold,TwnHseHse,3,2,1,68,27,41,N,Y,Y,Y,31.5,57.5,226,2008,3,0,870000,0,2010,0,12.9,16.8,0.2,17.9,1.4,1,1.7,2.15,0,0,22.8,NrlyLvl,0,1430000,2150000,"1370000
"
2267,Duke Street,TWO,FIVE,ashburton,3147,20170907,WkDay,ThDay,WrkngDy,sold,Hse,3,2,1,73,22,35,N,N,N,N,31.5,57.5,180,2016,1,0,0,0,0,0,7.9,15.2,0.8,15.6,0.5,0.4,2.2,0.9,0,0,20.1,NrlyLvl,1351000,1680000,2180000,"1350000
"
2269,Nicholas Street,NA,FIVE,ashburton,3147,20161008,WkEnd,SDay,WrkngDy,sold,Hse,3,1,1,68,27,41,N,N,N,N,31.5,57.5,587,1950,2,2,88000,230,1986,2005,9.7,16.9,0,15.2,1.5,0.1,1.4,2.27,1300000,1740000,17.0,GntlyInclnd,1666667,1480000,1510000,"1337000
"
2270,Ramu Grove,ONE,ONE,ashburton,3147,20160921,WkDay,WDay,WrkngDy,sold,TwnHse,3,2,2,54,37,46,Y,Y,Y,Y,31.5,57.5,830,1979,1,0,0,0,0,0,10.9,15.2,1.2,15.7,0.5,1.1,2.3,0.97,0,0,0,ModInclnd,0,1480000,1510000,"1400000
"
2271,Gloucester Road,NA,FOUR,ashburton,3147,20160907,WkDay,WDay,WrkngDy,sold,Hse,4,3,1,59,37,49,N,Y,Y,N,31.5,57.5,306,1950,1,0,0,0,0,0,9.6,21,0,16.2,0.6,0.8,1.4,0.39,1120000,1510000,20.1,NrlyLvl,1494000,2170000,1550000,"1310000
"
2272,Crete Avenue,ONE,FOUR,ashburton,3147,20160611,WkEnd,SDay,WrkngDy,sold,TwnHse,3,2,2,54,46,47,N,Y,Y,N,31.5,57.5,732,2003,1,1,0,750,0,2016,9,13.5,3,16,0.2,0.2,0.6,0.73,1450000,1760000,16.7,GntlyInclnd,1469000,1480000,1510000,"1340000
"
2273,Aitchison Avenue,NA,TWO,ashburton,3147,20151211,WkDay,FDay,WrkngDy,sold,Hse,3,2,2,73,22,35,Y,N,N,N,31.5,57.5,452,1982,4,0,707500,0,2008,0,14.2,19.2,0,16.3,0.7,1.3,1,0.93,1430000,1920000,0,ModInclnd,1445667,1900000,1680000,"1395000
"
2277,Y Street,NA,SIX,ashburton,3147,20150725,WkEnd,SDay,WrkngDy,sold,Hse,3,2,2,61,21,35,Y,N,Y,N,31.5,57.5,231,1978,3,1,755000,350,2010,2007,9.4,13.3,0.8,16.2,0.6,0.6,1,0.74,1430000,1920000,0,NrlyLvl,1684000,1480000,1900000,"1395000
"
2278,Warner Avenue,NA,FIVE,ashburton,3147,20150718,WkEnd,SDay,WrkngDy,sold,Hse,3,1,2,59,37,49,N,Y,N,N,31.5,57.5,603,1975,2,0,125000,0,1988,0,6.1,11.5,0.4,15.1,0.5,0.5,1.3,0.62,1370000,1830000,15.3,GntlyInclnd,1646667,1480000,1510000,"1320000
"
2279,Dent Street,NA,EIGHT,ashburton,3147,20150502,WkEnd,SDay,WrkngDy,sold,Hse,5,2,2,75,20,37,Y,N,Y,N,31.5,57.5,635,1930,1,0,0,0,0,0,11.6,22.2,0,16,1.1,0.5,1,0.95,1800000,2280000,0,GntlyInclnd,1845000,2170000,2000000,"1400000
"
2280,Baker Parade,NA,EIGHT,ashburton,3147,20150401,WkDay,WDay,WrkngDy,sold,Hse,4,2,3,67,27,38,Y,N,Y,N,31.5,57.5,338,0,3,1,1360000,290,2015,2005,13.3,29,0,15.3,0.5,0.9,1.7,0.27,0,0,0,NrlyLvl,0,1650000,1500000,"1360000
"
2281,Karnak Road,NA,FIVE,ashburton,3147,20150328,WkEnd,SDay,WrkngDy,sold,Hse,3,1,2,66,16,32,Y,N,N,N,31.5,57.5,696,0,1,0,0,0,0,0,12.7,19.1,0,15.8,0.5,0.9,1.2,0.23,1370000,1830000,15.3,GntlyInclnd,1781667,1870000,1290000,"1330000
"
2283,Oliver Street,NA,FOUR,ashburton,3147,20141025,WkEnd,SDay,WrkngDy,sold,Hse,4,2,2,76,10,32,Y,N,N,N,31.5,57.5,616,1939,1,0,0,0,0,0,14.1,18.2,0,15.4,0.5,0.8,2,2.37,1430000,2150000,16.2,NrlyLvl,1851667,1430000,1740000,"1345000
"
2285,Ashwood Drive,NA,SEVEN,ashwood,3147,20170615,WkDay,ThDay,WrkngDy,sold,Hse,3,1,0,64,15,32,N,N,N,N,80.5,58.5,784,1975,1,0,0,0,0,0,7.7,19,0,16.4,1.1,0.7,0.7,1.22,1240000,1660000,18.1,GntlyInclnd,1308333,1450000,650000,"1350000
"
2286,High Street Road,NA,FIVE,ashwood,3147,20170527,WkEnd,SDay,WrkngDy,sold,Hse,3,1,1,77,24,42,Y,N,Y,N,80.5,58.5,793,1980,4,3,652500,500,2009,2017,11.9,17.8,0,17.7,2.3,0.7,1.5,0.59,1180000,1580000,17.0,GntlyInclnd,1426667,1180000,1480000,"1320000
"
2287,Sylvan Crescent,NA,SIX,ashwood,3147,20170225,WkEnd,SDay,WrkngDy,sold,TwnHse,4,3,2,77,24,42,N,N,Y,N,80.5,58.5,382,2016,1,0,0,0,0,0,13.7,19.4,0,18.2,6,0.6,1.6,0.46,1210000,1570000,0,NA,1230000,1420000,1420000,"1400000
"
2288,Mitchell Avenue,NA,FOUR,ashwood,3147,20170121,WkEnd,SDay,WrkngDy,sold,Hse,3,1,4,71,50,57,Y,N,N,N,80.5,58.5,638,0,2,0,390500,0,2006,0,15.3,22.6,0.6,18,1.3,0.1,1.9,1.14,1240000,1660000,15.0,NrlyLvl,1428667,1120000,1180000,"1305000
"
2289,Lavidge Road,NA,SIX,ashwood,3147,20161217,WkEnd,SDay,WrkngDy,sold,Hse,4,2,4,77,24,42,N,N,Y,Y,80.5,58.5,731,1970,1,0,0,0,0,0,15.1,20.9,0,18,0.8,0.4,1.8,0.59,1300000,1740000,16.8,NrlyLvl,1512500,1460000,1420000,"1400000
"
2290,Leonard Street,NA,TWO,ashwood,3147,20160924,WkEnd,SDay,WrkngDy,sold,Hse,4,2,1,77,24,42,N,N,N,N,80.5,58.5,727,0,3,1,375000,300,2002,2002,10,20.1,0,18.1,1.6,0.6,1.9,0.54,1370000,1830000,16.7,GntlyInclnd,1512500,1420000,1550000,"1350000
"
2291,Douglas Street,NA,FIVE,ashwood,3147,20160910,WkEnd,SDay,WrkngDy,sold,Hse,3,1,1,68,23,42,Y,N,Y,N,80.5,58.5,792,0,3,4,310000,500,1999,2011,11.5,14.3,9.4,17.9,1.2,0.2,1.9,2.04,1370000,1830000,16.9,GntlyInclnd,1426667,1450000,987000,"1365000
"
2293,Keats Court,NA,FIVE,ashwood,3147,20160220,WkEnd,SDay,WrkngDy,sold,Hse,4,2,2,77,20,40,N,N,N,N,80.5,58.5,0,0,3,0,372000,0,2000,0,15.8,20.8,0,16.3,7,1.6,0.063,2.07,1370000,1830000,0,NA,1512500,1080000,1200000,"1375000
"
2294,Jingella Avenue,NA,TWO,ashwood,3147,20151224,WkDay,ThDay,WrkngDy,sold,Hse,4,2,2,60,81,68,Y,N,Y,Y,80.5,58.5,624,2006,2,0,306000,0,2006,0,16.7,34.6,0.4,17.3,2.2,0.7,1.1,2.75,1240000,1660000,0,NA,1425583,1080000,1610000,"1305000
"
2296,Maroondah Road,NA,FIVE,ashwood,3147,20150817,WkDay,MDay,WrkngDy,sold,Hse,3,1,2,77,24,42,N,N,Y,N,80.5,58.5,726,1980,1,0,0,0,0,0,6.8,12.2,2.4,16.6,0.5,0.5,0.4,0.35,1370000,1830000,16.7,GntlyInclnd,1376667,1180000,1240000,"1328000
"
2297,Raymond Street,NA,SIX,ashwood,3147,20150808,WkEnd,SDay,WrkngDy,sold,Hse,3,1,2,77,24,42,Y,N,N,N,80.5,58.5,814,1980,1,0,0,0,0,0,8.8,12.6,0.4,18.1,1.3,0.2,1.9,0.62,1370000,1830000,21.2,GntlyInclnd,1426667,1180000,1350000,"1335000
"
2298,Lavidge Road,NA,FIVE,ashwood,3147,20150808,WkEnd,SDay,WrkngDy,sold,Hse,2,1,2,77,24,42,Y,N,Y,Y,80.5,58.5,731,1960,2,2,120000,440,1996,2018,8.8,12.6,0.4,17.7,1.3,0.9,1.5,0.63,1180000,1580000,16.3,NrlyLvl,1335833,1080000,1200000,"1300000
"
2299,Hazel Court,NA,TWO,ashwood,3147,20150718,WkEnd,SDay,WrkngDy,sold,Hse,6,2,2,64,15,32,Y,N,Y,N,80.5,58.5,724,1960,5,0,740000,0,2009,0,6.1,11.5,0.4,18.2,1.8,0.8,2.1,1.05,1120000,1510000,0,NrlyLvl,1559167,1080000,1200000,"1300000
"
2301,Vannam Drive,NA,FOUR,ashwood,3147,20150620,WkEnd,SDay,WrkngDy,sold,Hse,3,1,2,68,21,34,N,N,N,N,80.5,58.5,728,1960,2,0,380000,0,2005,0,4.1,11.6,0,18.4,2.9,1.1,1.9,1.07,1430000,1920000,17.1,GntlyInclnd,1376667,1510000,1250000,"1320000
"
2303,Julie Court,NA,TWO,ashwood,3147,20150530,WkEnd,SDay,WrkngDy,sold,Hse,3,1,2,68,23,42,Y,Y,Y,N,80.5,58.5,962,0,5,0,1375000,0,2015,0,11,17.3,0,17.5,2.5,0.5,1.2,2.23,1300000,1740000,0,GntlyInclnd,1637667,1350000,1450000,"1375000
"
2304,Beechwood Terrace,NA,FIVE,ashwood,3147,20150523,WkEnd,SDay,WrkngDy,sold,Hse,4,2,2,72,15,35,Y,N,Y,Y,80.5,58.5,576,2000,2,0,153500,0,1997,0,10.4,13.3,0,16.8,1.7,0.5,0.6,1.23,1580000,2120000,19.4,NrlyLvl,1481667,1520000,1580000,"1395000
"
2306,Carool Road,TWO,FOUR,ashburton,3147,20160107,WkDay,ThDay,WrkngDy,sold,HseTwnHse,4,2,2,67,27,38,Y,Y,Y,N,31.5,57.5,314,0,3,0,991000,0,2013,0,16.3,21.3,0,18.1,1.3,0.2,1.9,0.47,1120000,1510000,25.3,GntlyInclnd,0,1600000,1310000,"1385000
"
2307,Dent Street,NA,FOUR,ashburton,3147,20151026,WkDay,MDay,WrkngDy,sold,Hse,3,1,2,75,20,37,Y,N,Y,Y,31.5,57.5,526,1940,4,0,408000,0,2002,0,14,15.9,0.2,15.3,0.3,0.7,1,0.99,1300000,1740000,14.1,GntlyInclnd,1596667,1430000,1870000,"1330000
"
2308,Victory Boulevard,NA,EIGHT,ashburton,3147,20140916,WkDay,TuDay,WrkngDy,sold,Hse,4,3,4,47,47,47,Y,Y,Y,N,31.5,57.5,674,1979,3,0,36750,0,1980,0,11,14.8,0,15.3,0.6,0.9,1.8,0.76,1430000,1920000,0,NrlyLvl,2021667,1550000,1920000,"1388000
"
2309,Markham Avenue,NA,ONE,ashburton,3147,20140329,WkEnd,SDay,WrkngDy,sold,HseTwnHse,4,2,2,54,37,46,N,N,Y,Y,31.5,57.5,0,0,1,0,0,0,0,0,12.3,22.1,0.2,15.8,0.3,0.4,1.3,1.06,1370000,1830000,0,NA,1916667,1650000,1500000,"1400000
"
2320,Teck Street,TWO,SIX,ashwood,3147,20171209,WkEnd,SDay,WrkngDy,sold,TwnHse,4,3,2,55,47,51,N,N,Y,N,80.5,58.5,705,0,1,0,0,0,0,0,12.7,23,0,17.7,1.4,1,1.4,0.8,0,0,18.7,NrlyLvl,1183667,1200000,1600000,"1310000
"
2321,Gubbah Court,NA,ONE,ashwood,3147,20170923,WkEnd,SDay,WrkngDy,sold,Hse,4,2,1,49,48,49,Y,N,Y,N,80.5,58.5,669,0,3,1,375000,290,2003,2003,14.8,30.6,0,17.6,0.5,0.5,1.4,1.37,0,0,0,NrlyLvl,1348333,1080000,1610000,"1311750
"
2322,Ashwood Drive,ONE,FIVE,ashwood,3147,20170624,WkEnd,SDay,WrkngDy,sold,TwnHse,4,3,2,55,39,43,N,N,N,N,80.5,58.5,1176,0,1,0,0,0,0,0,8.3,12.3,1.4,17.7,0.6,0.6,1.5,1.22,865000,1600000,18.4,GntlyInclnd,0,1200000,1600000,"1400000
"
2323,Lavidge Road,NA,SEVEN,ashwood,3147,20170531,WkDay,WDay,WrkngDy,sold,Hse,4,2,1,77,24,42,N,N,Y,N,80.5,58.5,731,1990,3,0,125000,0,1993,0,6.7,13,5.4,18.3,1.8,1.2,2,0.65,1180000,1580000,16.8,GntlyInclnd,1512500,1420000,1550000,"1325000
"
2324,Jingella Avenue,NA,SEVEN,ashwood,3147,20170515,WkDay,MDay,WrkngDy,sold,Hse,3,1,1,60,81,68,N,N,N,N,80.5,58.5,604,1980,1,0,0,0,0,0,6.3,16.9,0,18,1.5,0.5,1.8,1.38,1030000,1360000,0,GntlyInclnd,1141000,1120000,1120000,"1300380
"
2325,May Park Avenue,TWO,SEVEN,ashwood,3147,20170408,WkEnd,SDay,WrkngDy,sold,TwnHse,4,2,2,58,23,46,N,N,N,N,80.5,58.5,1048,0,2,0,1120000,0,2016,0,18.6,28.1,0,19.1,0.4,0.2,1.2,2.32,0,0,20.8,GntlyInclnd,1091667,1600000,1310000,"1320000
"
2326,Electra Avenue,NA,SIX,ashwood,3147,20170330,WkDay,ThDay,WrkngDy,sold,Hse,2,2,1,71,50,57,N,N,N,N,80.5,58.5,697,1980,1,0,0,0,0,0,10.2,17.9,3.4,16.7,0.6,0.6,0.5,1.1,1240000,1660000,16.3,NrlyLvl,1275833,0,0,"1325000
"
2327,Jingella Avenue,NA,EIGHT,ashwood,3147,20170325,WkEnd,SDay,WrkngDy,sold,Hse,3,1,1,60,81,68,N,N,N,N,80.5,58.5,576,0,1,0,0,0,0,0,15.3,29.7,0,17.7,0.5,0.5,1.5,1.36,1180000,1580000,16.1,GntlyInclnd,1351667,1120000,1120000,"1325000
"
2328,Nolan Court,NA,FOUR,ashwood,3147,20170318,WkEnd,SDay,WrkngDy,sold,Hse,4,2,2,77,20,40,Y,Y,Y,Y,80.5,58.5,786,1975,4,0,1241000,0,2015,0,12.4,30.8,0,19.1,0.4,0.3,1.3,1.98,1240000,1660000,0,GntlyInclnd,1489167,1610000,1520000,"1368250
"
2329,Ashwood Drive,NA,FOUR,ashwood,3147,20170225,WkEnd,SDay,WrkngDy,sold,Hse,3,1,1,64,15,32,N,N,N,N,80.5,58.5,760,1960,2,4,600000,500,2007,2017,13.7,19.4,0,17.3,2.6,0.7,1.1,1.21,1240000,1660000,23.7,ModInclnd,1426667,1450000,1340000,"1305000
"
2330,Beechwood Terrace,NA,TWO,ashwood,3147,20150228,WkEnd,SDay,WrkngDy,sold,Hse,5,2,2,72,15,35,N,N,Y,Y,80.5,58.5,552,1998,2,0,956000,0,2010,0,17.9,32.3,0,18.2,1.8,1.1,2,1.11,1580000,2120000,0,ModInclnd,1400000,1520000,1580000,"1340000
"
2336,Nicholas Street,NA,SIX,ashburton,3147,20170318,WkEnd,SDay,WrkngDy,sold,Hse,2,1,2,66,16,32,Y,N,N,N,31.5,57.5,702,0,1,0,0,0,0,0,12.4,30.8,0,15.3,0.6,0.4,1.8,0.31,1300000,1740000,15.4,GntlyInclnd,1793333,1080000,1200000,"1500000
"
2337,Boyle Street,NA,FIVE,ashburton,3147,20170218,WkEnd,SDay,WrkngDy,sold,Hse,2,1,3,76,10,32,N,N,Y,N,31.5,57.5,596,0,0,0,0,0,0,0,13.3,18.9,0,15.6,0.7,0.6,1.8,2.31,1370000,1830000,16.3,NrlyLvl,1650000,1430000,1480000,"1435000
"
2338,Meaden Street,NA,TWO,ashburton,3147,20161126,WkEnd,SDay,WrkngDy,sold,Hse,3,1,2,68,27,41,N,N,N,N,31.5,57.5,582,1976,1,0,0,0,0,0,12.2,17.4,0,14.7,1.1,0.9,2.4,2.21,1300000,1740000,16.7,GntlyInclnd,1646667,1480000,1430000,"1422000
"
2340,Alamein Avenue,NA,EIGHT,ashburton,3147,20161112,WkEnd,SDay,WrkngDy,sold,Hse,3,1,2,54,37,46,Y,N,Y,Y,31.5,57.5,640,1940,1,0,0,0,0,0,13.2,25.5,2,16.4,0.7,1,1.4,0.8,1030000,1360000,16.5,NrlyLvl,1690000,0,0,"1445000
"
