1-no,2-Link,3-street,4-Suburb_add,5-post,6-sold_year,7-status,8-property_type,9-bed,10-bath,11-car,12-price,13-price_range_low_end,14-price_range_high_end,15-External_price_estimator,16-Long_term_residence_percent,17-Rented_percent,18-singles_percent,19-garden,20-pool,21-heating,22-cooling,23-smlr_pprty_price_1,24-smlr_pprty_price_2,25-average_days_in_market_Suburb,26-land_size,27-build_year,28-number_of_times_sold,29-num_of_times_rented,30-last_sold_price,31-last_sold_year,32-last_rent_price,33-last_rent_year,34-min_temp,35-max_temp,36-Rainfall,37-distance_cbd,38-distance_train_station,39-distance_bus_school,40-distance_shopping_mall,41-distance_school,42-properties_sold_suburb,43-Land-Area,44-Frontage,45-slop,
65,https://www.domain.com.au/1-6-yarra-bing-crescent-burwood-vic-3125-2013099670,1/6 Yarra Bing Crescent,burwood,3125,8/11/2016,sold,Apartment / Unit / Flat,2,1,2,450000,470000,615000,,66,48,68,no,no,no,no,670000,739000,108.5,2558,2011,1,0,,,,,11,18.2,0.2,19.5,1.6,0.1,1.7,2.55,116.5,2592 sqm,,Gently Inclined,,,
76,https://www.domain.com.au/101-415-highbury-road-burwood-vic-3125-2012001621,101/415 Highbury Road,burwood,3125,2/9/2015,sold,Apartment / Unit / Flat,2,2,1,0,439000,739000,474667,56,35,52,no,no,yes,yes,739000,439000,108.5,1174,2009,2,0,450000,2013,,,8,18.8,0,25.4,3.4,5.3,3.6,1.56,116.5,1168 sqm,,,,,
77,https://www.domain.com.au/2a-gracehill-avenue-burwood-vic-3125-2010875498,2A Gracehill Avenue,burwood,3125,5/1/2014,sold,Apartment / Unit / Flat,2,1,1,0,845000,1110000,637667,64,30,50,no,no,no,no,,,108.5,1183,1978,2,0,31500,1978,,,10.3,26.2,0.2,20.2,1.6,0.8,1.3,1.17,116.5,,,,,,
88,https://www.domain.com.au/1-14-mccomas-grove-burwood-vic-3125-2012368257,1/14 McComas Grove,burwood,3125,27/11/2015,sold,Apartment / Unit / Flat,3,1,2,498000,,,603333,41,64,76,no,no,no,no,900890,420000,108.5,,1975,5,3,394000,2009,395,2015,9,18.2,0.4,17.1,1,0.4,2.3,1.43,116.5,,,,,,
89,https://www.domain.com.au/10-2-yarra-bing-crescent-burwood-vic-3125-2011933726,10/2 Yarra Bing Crescent,burwood,3125,16/05/2015,sold,Apartment / Unit / Flat,2,1,1,475000,450000,585000,,66,48,68,no,no,no,no,670000,758000,108.5,1972,2010,1,1,,,399,2012,11.3,16.2,0,19.3,1.4,0.3,1.5,2.54,116.5,,,,,,
90,https://www.domain.com.au/4-12-somers-street-burwood-vic-3125-2011776300,4/12 Somers Street,burwood,3125,14/03/2015,sold,House,2,1,1,475000,495000,645000,,54,35,47,no,no,yes,no,541500,1050000,108.5,87,1965,2,2,102500,1993,310,2011,9.4,30.1,0,15.9,0.2,90 m,0.7,2.1,116.5,,,,,,
91,https://www.domain.com.au/202-8-yarra-bing-crescent-burwood-vic-3125-2013961979,202/8 Yarra Bing Crescent,burwood,3125,14/11/2017,sold,Apartment / Unit / Flat,2,2,2,0,470000,615000,,66,48,68,no,no,yes,yes,670000,739000,108.5,3215,2012,2,0,545000,2012,,,18.2,33.9,0,19.1,1.6,0.6,1.8,2.41,116.5,2593 sqm,,Gently Inclined,,,
92,https://www.domain.com.au/105-4-yarra-bing-crescent-burwood-vic-3125-2013830118,105/4 Yarra Bing Crescent,burwood,3125,20/10/2017,sold,Apartment / Unit / Flat,2,2,1,460000,,,,66,48,68,no,no,yes,yes,670000,739000,108.5,2600,2009,1,0,,,,,11.3,16.2,2.6,19.4,1.5,0.3,1.6,2.52,116.5,10403 sqm,,Gently Inclined,,,
93,https://www.domain.com.au/1-6-yarra-bing-crescent-burwood-vic-3125-2013099670,1/6 Yarra Bing Crescent,burwood,3125,8/11/2016,sold,Apartment / Unit / Flat,2,1,2,450000,470000,615000,,66,48,68,no,no,no,no,670000,739000,108.5,2558,2011,1,0,,,,,11,18.2,0.2,19.5,1.6,0.1,1.7,2.55,116.5,2592 sqm,,Gently Inclined,,,
94,https://www.domain.com.au/6-355-burwood-highway-burwood-vic-3125-2011342982,6/355 Burwood Highway,burwood,3125,8/11/2014,sold,Apartment / Unit / Flat,2,1,2,495000,495000,645000,,66,48,68,no,no,yes,yes,670000,739000,108.5,1085,2011,1,2,,,500,2017,18,34.9,0,18.9,18.1,11.2,3.1,2.26,116.5,1083 sqm,21.9 metre (width),Nearly Level,,,
