Id,StreetName,UnitNumber,StreetNumber,SuburbName,SuburbCode,SoldDate,DayOfWeek,DayType,HolidayStatus,SoldStatus,PropertyType,Bed,Bath,Garage,LongTermResidentPercent,RentedResidentPercent,SingleResident,Garden,Pool,Heating,Cooling,AvgDaysOnMarketSuburb,PropertySoldInSuburb,LandSize,BuildYear,NumOfTimesSold,NumOfTimesRented,LastSoldPrice,LastRentedPrice,LastSoldYear,LastRentedYear,MinTemp,MaxTemp,AvgRainfall,DistanceCBD,DistanceRailwayStation,DistanceBusStation,DistanceShoppingMall,DistanceSchool,PriceLowEnd,PriceHighEnd,Frontage,Slop,ExternalPricePrediction,SimilarPropertyPrice1,SimilarPropertyPrice2,SalePrice
15458,Monash Green Drive,THREE,ONE,clayton,3168,20140512,WkDay,MDay,WrkngDy,sold,AptFlat,2,1,1,0,79,47,N,Y,Y,Y,59.5,107.5,2637,2000,3,0,271000,0,2007,0,7.7,18.7,0,24.7,1.6,1.3,1.9,1.15,335000,440000,0,NA,0,640000,340000,340000
15459,Greenfield Drive,TWO,TWO,clayton,3168,20140413,WkEnd,SDay,WrkngDy,sold,AptFlat,2,1,1,0,79,47,N,Y,N,N,59.5,107.5,3669,2000,3,4,321000,340,2009,2010,11.7,20.3,0,24.6,1.6,1.3,1.9,1.15,350000,460000,0,NA,0,640000,340000,340000
15460,Bettina Street,TWO,NA,clayton,3168,20140315,WkEnd,SDay,WrkngDy,sold,AptFlat,2,1,1,29,80,80,N,N,Y,N,59.5,107.5,603,1970,3,1,75000,345,2000,2012,16.6,29.5,0,25.2,2.5,1,2.1,1.34,335000,440000,0,NA,0,660000,340000,310000
15508,Samada Street,FIVE,FOUR,notting hill,3168,20171020,WkDay,FDay,WrkngDy,sold,AptFlat,1,1,1,0,88,58,N,N,N,N,71,38,3245,2009,2,2,310000,300,2011,2016,11.3,16.2,2.6,23.3,0.7,0.7,2.5,7.15,0,0,0,NrlyLvl,0,275000,340500,310000
15509,Rusden Place,FIVE,THREE,notting hill,3168,20171012,WkDay,ThDay,WrkngDy,sold,AptFlat,2,1,2,0,67,55,N,N,N,N,71,38,50,1960,4,6,305000,350,2014,2017,10.5,19.2,10,23.7,1,0.3,2.7,7.26,0,0,0,GntlyInclnd,0,415000,360000,337000
15510,Samada Street,FOUR,TWO,notting hill,3168,20170725,WkDay,TuDay,WrkngDy,sold,AptFlat,2,1,1,0,88,58,N,N,Y,Y,71,38,723,0,2,3,350000,330,2009,2014,9.8,17.2,0,23.3,0.7,0.7,2.5,7.15,0,0,0,GntlyInclnd,0,337000,415000,345000
15511,Samada Street,SIX,FOUR,notting hill,3168,20170513,WkEnd,SDay,WrkngDy,sold,Hse,1,1,1,0,88,58,Y,N,N,N,71,38,3245,2009,2,2,340000,340,2010,2015,8.4,15.6,0.2,23.3,0.7,0.7,2.5,7.15,272000,400000,0,NrlyLvl,0,275000,340500,315000
15512,Normanby Road,TWO,THREE,notting hill,3168,20161202,WkDay,FDay,WrkngDy,sold,AptFlat,2,1,2,0,67,55,N,N,Y,Y,71,38,1826,2000,1,0,0,0,0,0,13,21.6,0,23.7,0.6,0.3,2.7,7.36,315000,415000,0,NA,0,337000,415000,345000
15513,Blackburn Road,ONE,TWO,notting hill,3168,20161010,WkDay,MDay,WrkngDy,sold,AptFlat,2,2,1,0,88,58,N,N,N,N,71,38,0,0,0,0,0,0,0,0,13,16.8,0.8,23.5,6.6,1,10,7.32,0,0,0,NA,0,0,0,302500
15514,Normanby Road,SEVEN,THREE,notting hill,3168,20151028,WkDay,WDay,WrkngDy,sold,AptFlat,2,1,2,0,67,55,N,N,Y,N,71,38,1826,2000,2,5,335000,350,2007,2015,10.1,26.8,0,23.7,0.6,0.3,2.7,7.34,350000,460000,0,NA,0,337000,415000,350000
15515,Eucalyptus Mews,SIX,ONE,notting hill,3168,20150706,WkDay,MDay,WrkngDy,sold,AptFlat,2,1,1,0,88,58,N,N,N,N,71,38,6277,1995,2,6,308000,360,2005,2017,7.5,11.5,1.6,23.8,1.1,0.4,2.8,7.2,335000,440000,0,NA,0,337000,415000,336800
15516,Eucalyptus Mews,SEVEN,ONE,notting hill,3168,20150611,WkDay,ThDay,WrkngDy,sold,AptFlat,2,1,1,0,88,58,N,N,Y,N,71,38,6277,1995,2,0,280000,0,2009,0,5.7,14,nan,23.8,1.1,0.4,2.8,7.2,335000,440000,0,NA,0,337000,415000,300000
15517,Eucalyptus Mews,FIVE,ONE,notting hill,3168,20150423,WkDay,ThDay,WrkngDy,sold,AptFlat,2,1,2,0,88,58,N,N,Y,N,71,38,6277,1995,2,1,298000,365,2004,2017,12.2,19.2,0,23.8,1.1,0.4,2.8,7.2,370000,480000,0,NA,0,337000,415000,330000
15518,Normanby Road,FIVE,NA,notting hill,3168,20141213,WkEnd,SDay,WrkngDy,sold,AptFlat,2,1,2,0,67,55,N,N,N,N,71,38,5470,2000,2,0,360000,0,2007,0,14.4,30.7,0,23.7,0.8,0.5,2.9,7.38,385000,505000,0,NA,0,337000,415000,342500
15519,Normanby Road,NA,THREE,notting hill,3168,20141119,WkDay,WDay,WrkngDy,sold,AptFlat,2,1,2,0,67,55,N,N,N,N,71,38,1826,2000,3,2,349000,380,2014,2011,11.4,29.2,0,23.7,0.6,0.3,2.7,7.34,370000,480000,0,NA,0,337000,415000,349000
15520,Eucalyptus Mews,FIVE,ONE,notting hill,3168,20140708,WkDay,TuDay,WrkngDy,sold,AptFlat,2,1,1,0,88,58,Y,N,N,N,71,38,6277,1995,2,1,260000,340,2003,2010,9.4,15.1,0,23.8,1.1,0.4,2.8,7.2,350000,460000,0,NA,0,337000,415000,320000
15521,Rusden Place,FIVE,THREE,notting hill,3168,20140623,WkDay,MDay,WrkngDy,sold,AptFlat,2,1,2,0,67,55,N,N,Y,Y,71,38,50,1960,4,6,305000,350,2014,2017,9.3,15,0,23.7,1,0.3,2.7,7.26,0,0,0,GntlyInclnd,0,415000,360000,305000
15522,Eucalyptus Mews,EIGHT,ONE,notting hill,3168,20140130,WkDay,ThDay,WrkngDy,sold,AptFlat,2,1,2,0,88,58,N,N,N,N,71,38,6277,1995,3,4,335000,0,2014,2011,15,28.1,0,23.8,1.1,0.4,2.8,7.2,370000,480000,0,NA,0,1200000,962000,335000
15523,Eucalyptus Mews,NA,ONE,notting hill,3168,20140128,WkDay,TuDay,WrkngDy,sold,AptFlat,2,1,2,0,88,58,N,N,N,N,71,38,6277,1995,3,2,315500,260,2009,2008,23,41,0,23.8,1.1,0.4,2.8,7.2,350000,460000,0,NA,0,337000,415000,320000
15531,Bettina Street,EIGHT,SIX,clayton,3168,20170819,WkEnd,SDay,WrkngDy,sold,AptFlat,2,1,1,29,80,80,Y,N,Y,N,59.5,107.5,0,0,5,4,289600,355,2015,2017,5.9,11.8,7.2,25.2,2.5,1,2,1.3,0,0,0,NA,0,660000,400000,340000
15532,Monash Green Drive,SIX,TWO,clayton,3168,20170408,WkEnd,SDay,WrkngDy,sold,AptFlat,2,1,1,0,79,47,Y,Y,N,N,59.5,107.5,2555,2000,1,1,0,330,0,2013,18.6,28.1,0,24.7,1.6,1.3,1.9,1.14,290000,375000,0,NA,0,640000,340000,320000
15533,Greenfield Drive,THREE,ONE,clayton,3168,20170221,WkDay,TuDay,WrkngDy,sold,AptFlat,2,1,1,0,79,47,Y,Y,N,N,59.5,107.5,3170,2000,1,0,0,0,0,0,10.1,24,0.2,24.6,1.6,1.3,1.9,1.17,315000,415000,0,NA,0,640000,340000,332000
15534,Dandenong Road,SEVEN,TWO,clayton,3168,20160722,WkDay,FDay,WrkngDy,sold,AptFlat,2,1,1,31,74,73,N,N,N,N,59.5,107.5,0,0,4,0,220000,0,2009,0,9.2,18.3,7.8,24.1,15.4,7.2,6.6,0.95,320000,660000,0,NA,379629,660000,340000,320000
15535,Greenfield Drive,FOUR,ONE,clayton,3168,20160609,WkDay,ThDay,WrkngDy,sold,AptFlat,2,1,1,0,79,47,Y,Y,Y,Y,59.5,107.5,3170,2000,1,2,0,300,0,2011,10.8,17.5,1.4,24.6,1.6,1.3,1.9,1.15,335000,440000,0,NA,0,640000,340000,345000
15536,Kanooka Grove,FOUR,THREE,clayton,3168,20151030,WkDay,FDay,WrkngDy,sold,AptFlat,2,1,2,30,72,52,N,N,N,N,59.5,107.5,1544,2012,2,0,385000,0,2012,0,12.6,27.4,0,24.6,1.2,1.3,1.6,1.04,0,0,16.2,NrlyLvl,0,1220000,766000,350000
15537,Monash Green Drive,FOUR,TWO,clayton,3168,20151022,WkDay,ThDay,WrkngDy,sold,AptFlat,2,1,1,0,79,47,Y,Y,N,N,59.5,107.5,2555,2000,3,2,288000,320,2011,2009,11.4,16.7,7,24.7,1.6,1.3,1.9,1.15,315000,415000,0,NA,0,640000,340000,335000
15538,Wright Street,ONE,FOUR,clayton,3168,20150606,WkEnd,SDay,WrkngDy,sold,AptFlat,2,1,1,30,72,52,N,N,N,N,59.5,107.5,1144,1970,3,1,285000,350,2011,2015,9.2,16.6,0.2,24.6,0.9,0.9,1.2,0.99,335000,440000,0,NA,0,478000,482000,330000
15539,Monash Green Drive,ONE,TWO,clayton,3168,20150525,WkDay,MDay,WrkngDy,sold,AptFlat,2,1,1,0,79,47,Y,Y,N,N,59.5,107.5,2548,2000,5,0,331000,0,2015,0,7.4,17.1,0,24.7,1.6,1.3,1.9,1.15,0,0,0,NA,0,640000,660000,331000
15545,Blackburn Road,ONE,NA,notting hill,3168,20171205,WkDay,TuDay,WrkngDy,sold,AptFlat,1,1,1,0,88,58,N,N,N,N,71,38,9751,2012,1,1,0,310,0,2016,10.8,22.8,1.8,23.7,6.5,0.5,1.6,7.18,0,0,0,NA,0,345500,310000,340500
15546,Samada Street,SEVEN,TWO,notting hill,3168,20170124,WkDay,TuDay,WrkngDy,sold,AptFlat,1,1,1,0,88,58,N,N,N,N,71,38,723,0,2,3,325000,310,2009,2016,19.1,22,0.6,23.3,0.7,0.7,2.5,7.15,275000,360000,0,GntlyInclnd,0,275000,340500,300000
15547,Eucalyptus Mews,FOUR,ONE,notting hill,3168,20170111,WkDay,WDay,WrkngDy,sold,AptFlat,2,1,1,0,67,55,N,N,N,N,71,38,6277,1995,2,2,320000,339,2010,2012,16.6,24.3,0,23.8,1.1,0.4,2.8,7.24,315000,415000,0,NA,0,337000,415000,340000
15548,Eucalyptus Mews,THREE,ONE,notting hill,3168,20161004,WkDay,TuDay,WrkngDy,sold,AptFlat,2,1,1,0,67,55,N,N,N,N,71,38,6277,1995,5,1,305000,330,2012,2013,10.6,17.1,2,23.8,1.1,0.4,2.8,7.24,315000,415000,0,NA,0,337000,415000,335000
15549,Rusden Place,FIVE,THREE,notting hill,3168,20151030,WkDay,FDay,WrkngDy,sold,AptFlat,2,1,2,0,67,55,N,N,N,N,71,38,2381,1960,2,2,341500,380,2009,2013,12.6,27.4,0,23.7,1,0.3,2.7,7.26,315000,415000,0,GntlyInclnd,0,337000,415000,320000
15550,Rusden Place,TWO,THREE,notting hill,3168,20150421,WkDay,TuDay,WrkngDy,sold,AptFlat,2,1,2,0,67,55,N,N,N,N,71,38,2381,1960,2,3,290000,310,2005,2010,6.5,17.7,0,23.7,1,0.3,2.7,7.26,335000,440000,0,GntlyInclnd,0,337000,415000,317500
15551,Eucalyptus Mews,TWO,ONE,notting hill,3168,20140711,WkDay,FDay,WrkngDy,sold,AptFlat,2,1,0,0,88,58,N,N,N,N,71,38,6277,1995,3,3,270000,325,2007,2011,7.9,14.6,1.2,23.8,1.1,0.4,2.8,7.2,335000,440000,0,NA,0,337000,415000,328000
15552,Eucalyptus Mews,SIX,ONE,notting hill,3168,20140311,WkDay,TuDay,WrkngDy,sold,Hse,2,1,2,0,88,58,N,N,Y,N,71,38,6277,1995,3,1,340000,330,2011,2011,18.4,31.7,0,23.8,1.1,0.4,2.8,7.2,350000,460000,0,NA,0,1200000,962000,345000
15556,Dandenong Road,THREE,SEVEN,clayton,3168,20170713,WkDay,ThDay,WrkngDy,sold,AptFlat,3,1,1,30,87,82,Y,N,N,N,59.5,107.5,1403,1960,3,0,170000,0,2003,0,4.8,13.3,0,23.5,13.8,5.6,5,0.22,531000,1000000,0,NA,381296,675850,712000,365000
15557,Kanooka Grove,FIVE,THREE,clayton,3168,20161217,WkEnd,SDay,WrkngDy,sold,AptFlat,2,1,1,30,72,52,N,N,N,N,59.5,107.5,773,0,2,1,396115,400,2013,2017,15.1,20.9,0,24.6,1.2,1.3,1.6,1.04,370000,480000,16.2,NrlyLvl,0,640000,595000,400000
15558,Browns Road,EIGHT,NA,clayton,3168,20161202,WkDay,FDay,WrkngDy,sold,AptFlat,2,1,1,29,70,65,N,N,N,N,59.5,107.5,1599,2000,2,6,329950,410,2004,2016,13,21.6,0,24.2,1.8,0.6,2.1,0,225000,660000,24.5,NrlyLvl,0,660000,215000,388000
15559,Kanooka Grove,EIGHT,FOUR,clayton,3168,20160222,WkDay,MDay,WrkngDy,sold,AptFlat,2,1,1,19,69,66,N,N,N,N,59.5,107.5,698,2014,3,0,421000,0,2015,0,15.6,29.5,0,24.6,1,1.5,1.4,0.94,385000,505000,0,NrlyLvl,416296,640000,400000,400000
15560,Burton Avenue,SEVEN,SIX,clayton,3168,20150908,WkDay,TuDay,WrkngDy,sold,AptFlat,2,1,1,31,69,53,N,N,N,N,59.5,107.5,0,0,2,0,399500,0,2012,0,8.8,12.8,2,25.2,0.3,0.4,0.2,1.34,402000,640000,0,NA,0,640000,599000,370000
15561,Myriong Street,ONE,FIVE,clayton,3168,20150311,WkDay,WDay,WrkngDy,sold,AptFlatTwnHseVilla,2,1,1,35,70,62,N,N,N,Y,59.5,107.5,0,1977,6,3,230000,370,2006,2011,11.2,23.8,0,24,0.5,0.5,2.2,0.42,405000,530000,0,NA,379629,468000,660000,398000
15563,Monash Green Drive,ONE,TWO,clayton,3168,20171127,WkDay,MDay,WrkngDy,sold,AptFlat,1,1,1,0,79,47,Y,Y,N,N,59.5,107.5,2548,2000,5,0,331000,0,2015,0,16.5,21.2,1.4,24.7,1.6,1.3,1.9,1.14,0,0,0,NA,0,640000,660000,351000
15564,Greenfield Drive,ONE,TWO,clayton,3168,20171012,WkDay,ThDay,WrkngDy,sold,AptFlat,2,1,1,0,79,47,Y,Y,Y,N,59.5,107.5,3669,2000,2,2,212310,320,2002,2009,10.5,19.2,10,24.6,1.6,1.3,1.9,1.19,0,0,0,NA,416667,640000,340000,400000
15565,Morton Street,TWO,THREE,clayton,3168,20170429,WkEnd,SDay,WrkngDy,sold,AptFlat,2,1,1,14,87,74,N,N,N,N,59.5,107.5,196,2010,2,3,405000,370,2010,2017,14.9,18.1,0.2,24.7,3.1,0.7,1.6,1.53,320000,665000,0,NA,0,640000,640000,380000
15566,Murray Street,ONE,EIGHT,clayton,3168,20170411,WkDay,TuDay,WrkngDy,sold,AptFlat,2,1,1,29,70,65,N,N,N,N,59.5,107.5,3558,2010,1,0,0,0,0,0,12.3,18.5,15.4,24.3,0.8,0.2,1.2,0.61,403000,640000,17.2,NrlyLvl,0,468000,640000,385000
15567,Centre Road,THREE,FOUR,clayton,3168,20170117,WkDay,TuDay,WrkngDy,sold,AptFlat,2,1,1,48,49,50,N,N,N,N,59.5,107.5,1968,0,1,0,0,0,0,0,16.4,37.8,0,24.5,0.6,1.6,0.2,1.35,335000,440000,0,NrlyLvl,0,640000,599000,375000
15568,Centre Road,SEVEN,FOUR,clayton,3168,20161107,WkDay,MDay,WrkngDy,sold,AptFlat,2,2,1,37,50,58,N,N,N,N,59.5,107.5,687,0,1,0,0,0,0,0,14.6,25.9,0,27.1,1.1,0.6,1.2,1.7,290000,660000,17.9,NrlyLvl,0,468000,640000,395000
15569,Centre Road,THREE,SIX,clayton,3168,20160927,WkDay,TuDay,WrkngDy,sold,AptFlat,2,2,1,37,50,58,N,N,N,N,59.5,107.5,0,0,0,0,0,0,0,0,7.4,14.8,12.6,27.1,1.1,0.6,1.2,1.69,350000,460000,0,NA,0,0,0,395000
15570,Wellington Road,ONE,FOUR,clayton,3168,20160819,WkDay,FDay,WrkngDy,sold,AptFlat,2,1,1,34,66,73,N,N,Y,Y,59.5,107.5,0,0,5,2,340000,170,2010,2004,15.3,16.4,0.2,24.9,2.1,2.1,9.9,1.9,335000,440000,0,NA,373333,640000,360000,350000
15571,Bettina Street,THREE,NA,clayton,3168,20150626,WkDay,FDay,WrkngDy,sold,AptFlat,2,1,1,29,80,80,N,N,N,N,59.5,107.5,1228,2014,1,0,0,0,0,0,10.5,16.9,0,25,2.2,0.8,2,1.61,0,0,0,NA,406963,0,0,390000
15572,Burton Avenue,THREE,EIGHT,clayton,3168,20150624,WkDay,WDay,WrkngDy,sold,AptFlat,2,1,1,31,69,53,Y,N,N,N,59.5,107.5,1244,2005,2,3,324780,350,2008,2014,12.2,16,0,25.2,0.3,0.4,0.2,1.39,350000,460000,0,NA,0,290000,917000,360000
15573,Centre Road,FIVE,EIGHT,clayton,3168,20150529,WkDay,FDay,WrkngDy,sold,AptFlat,2,1,1,48,49,50,N,Y,N,N,59.5,107.5,0,0,3,3,351000,400,2011,2016,9.5,15.8,0,24.5,0.6,1.6,0.2,1.36,335000,440000,0,NA,0,640000,599000,359500
15574,Wellington Road,FIVE,NA,clayton,3168,20150526,WkDay,TuDay,WrkngDy,sold,TwnHse,2,1,1,14,87,74,N,N,N,N,59.5,107.5,0,1970,4,1,388000,350,2011,2011,5.4,15.6,0,25.3,29.8,1.7,10.5,1.34,430000,560000,0,NA,406963,468000,640000,370000
15575,Murray Street,THREE,EIGHT,clayton,3168,20150430,WkDay,ThDay,WrkngDy,sold,AptFlat,2,1,1,29,70,65,N,N,N,N,59.5,107.5,3548,2010,2,0,395000,0,2015,0,6.4,19.6,0,24.3,0.8,0.2,1.2,0.56,385000,640000,17.2,NrlyLvl,0,468000,640000,395000
15576,Morton Street,FOUR,THREE,clayton,3168,20150120,WkDay,TuDay,WrkngDy,sold,AptFlat,2,1,1,14,87,74,N,N,N,N,59.5,107.5,196,2010,3,0,360250,0,2012,0,13,30.4,0,24.7,3.1,0.7,1.6,1.53,385000,505000,0,NA,373333,640000,640000,350000
15577,Hilltop Avenue,TWO,NA,clayton,3168,20150106,WkDay,TuDay,WrkngDy,sold,AptFlat,2,1,1,16,67,74,N,N,N,N,59.5,107.5,0,0,4,0,400000,0,2015,0,17.7,26,0,22.4,0.092,0.092,1.6,0.95,0,0,0,NA,531667,1080000,1100000,400000
15578,Centre Road,ONE,EIGHT,clayton,3168,20141225,WkDay,ThDay,HliDy,sold,AptFlat,2,1,2,48,49,50,N,N,Y,Y,59.5,107.5,0,0,2,4,320000,380,2005,2017,13.4,23,0,24.5,0.6,1.6,0.2,1.42,350000,460000,0,NA,0,640000,599000,385000
15579,Burton Avenue,FIVE,EIGHT,clayton,3168,20141020,WkDay,MDay,WrkngDy,sold,AptFlat,2,1,1,31,69,53,Y,N,N,N,59.5,107.5,1244,2005,3,2,380000,420,2009,2010,10.2,20.7,0,25.2,0.3,0.4,0.2,1.39,370000,480000,0,NA,0,640000,575500,370000
15580,Burton Avenue,EIGHT,SIX,clayton,3168,20140816,WkEnd,SDay,WrkngDy,sold,AptFlat,2,1,1,31,69,53,N,Y,N,N,59.5,107.5,0,0,0,0,0,0,0,0,5.4,11.7,0,25.2,0.3,0.4,0.2,1.34,0,0,0,NA,0,0,0,371000
15581,Wellington Road,ONE,EIGHT,clayton,3168,20140728,WkDay,MDay,WrkngDy,sold,AptFlat,2,1,0,14,87,74,N,N,Y,N,59.5,107.5,0,1998,2,2,345000,270,2011,2012,10,16.9,0,24.3,1.8,1.8,10.6,1.16,370000,480000,0,NA,522963,468000,640000,380000
15582,Gardiner Road,FOUR,FIVE,clayton,3168,20140711,WkDay,FDay,WrkngDy,sold,Hse,2,1,1,16,67,74,N,N,N,N,59.5,107.5,0,1970,5,2,295100,335,2012,2017,7.9,14.6,1.2,22.4,2.5,1.6,1.4,0.88,385000,505000,0,NA,569000,468000,640000,355000
15583,Wright Street,THREE,EIGHT,clayton,3168,20140531,WkEnd,SDay,WrkngDy,sold,Hse,2,1,2,30,72,52,N,N,N,N,59.5,107.5,996,1979,6,4,316500,320,2008,2011,7.5,18.9,0,24.7,0.8,0.8,1.2,0.97,470000,615000,0,GntlyInclnd,0,640000,660000,397500
15584,Iona Street,FOUR,ONE,clayton,3168,20140415,WkDay,TuDay,WrkngDy,sold,TwnHse,2,1,1,19,69,66,N,N,N,N,59.5,107.5,617,1968,2,0,310000,0,2009,0,10,20.3,0,24.4,1.2,1,1.9,0.95,405000,530000,0,NA,353333,640000,595000,381000
15585,Browns Road,NINE,NA,clayton,3168,20140324,WkDay,MDay,WrkngDy,sold,AptFlat,2,1,2,29,70,65,N,N,N,N,59.5,107.5,1599,2000,3,4,338000,360,2009,2009,12,18.2,0.2,24.2,1.8,0.6,2.1,0.8,450000,585000,24.5,NrlyLvl,0,468000,660000,390700
15586,Renver Road,TWO,EIGHT,clayton,3168,20140322,WkEnd,SDay,WrkngDy,sold,AptFlat,2,1,1,34,66,73,N,N,Y,N,59.5,107.5,0,0,5,2,188000,285,2003,2011,13.4,18.1,1.8,25,0.9,0.9,1.9,1.92,430000,560000,0,NA,0,640000,360000,382000
15587,Wright Street,FOUR,FOUR,clayton,3168,20140211,WkDay,TuDay,WrkngDy,sold,AptFlat,2,1,1,30,72,52,Y,N,N,N,59.5,107.5,1144,1970,2,1,285000,380,2011,2016,14.2,25.5,0,24.6,0.9,0.9,1.2,0.99,335000,440000,0,NA,0,468000,640000,362000
15654,Rusden Place,THREE,THREE,notting hill,3168,20170828,WkDay,MDay,WrkngDy,sold,AptFlat,2,1,2,0,67,55,Y,N,N,N,71,38,2381,1960,2,3,320000,300,2005,2011,5.8,11.8,0.6,23.7,1,0.3,2.7,7.27,0,0,0,GntlyInclnd,0,337000,415000,360000
15655,Normanby Road,TWO,NA,notting hill,3168,20170117,WkDay,TuDay,WrkngDy,sold,AptFlat,2,1,2,0,67,55,N,N,N,N,71,38,5470,2000,3,4,370000,370,2012,2015,16.4,37.8,0,23.7,0.8,0.5,2.9,7.4,430000,560000,0,NA,0,337000,415000,390000
15656,Samada Street,TWO,FOUR,notting hill,3168,20161208,WkDay,ThDay,WrkngDy,sold,AptFlat,2,2,1,0,88,58,N,N,Y,Y,71,38,3245,2009,2,1,370000,0,2009,2011,15.4,23.2,2.2,23.3,0.7,0.7,2.5,7.15,350000,460000,0,NrlyLvl,0,337000,415000,386000
15657,Normanby Road,ONE,NA,notting hill,3168,20161109,WkDay,WDay,WrkngDy,sold,AptFlat,2,1,2,0,67,55,N,N,Y,Y,71,38,5470,2000,2,5,330000,370,2007,2016,9.2,17.4,0,23.7,0.8,0.5,2.9,7.4,350000,460000,0,NA,0,337000,415000,380000
15658,Normanby Road,SEVEN,THREE,notting hill,3168,20151028,WkDay,WDay,WrkngDy,sold,AptFlat,2,1,2,0,67,55,N,N,Y,N,71,38,1826,2000,2,5,335000,350,2007,2015,10.1,26.8,0,23.7,0.6,0.3,2.7,7.34,350000,460000,0,NA,0,337000,415000,350000
15659,Samada Street,THREE,FOUR,notting hill,3168,20150810,WkDay,MDay,WrkngDy,sold,AptFlat,2,1,1,0,88,58,N,N,Y,N,71,38,3245,2009,1,3,0,360,0,2014,8.3,16,0.2,23.3,0.7,0.7,2.5,7.12,370000,480000,0,NrlyLvl,0,337000,415000,376000
15660,Samada Street,THREE,FOUR,notting hill,3168,20150616,WkDay,TuDay,WrkngDy,sold,AptFlat,2,2,0,0,88,58,N,N,N,N,71,38,3245,2009,1,1,0,0,0,2011,9.5,16.1,5,23.3,0.7,0.7,2.5,7.12,385000,505000,0,NrlyLvl,0,337000,415000,387000
15661,Normanby Road,FOUR,THREE,notting hill,3168,20150330,WkDay,MDay,WrkngDy,sold,AptFlat,2,1,2,0,67,55,N,N,Y,Y,71,38,1820,2000,2,1,345000,360,2006,2011,10.6,23.1,0,23.7,0.6,0.3,2.7,7.34,385000,505000,0,NA,0,337000,415000,370000
15662,Samada Street,ONE,FOUR,notting hill,3168,20150330,WkDay,MDay,WrkngDy,sold,AptFlat,2,2,1,0,88,58,N,N,N,N,71,38,3245,2009,2,2,375000,370,2009,2014,10.6,23.1,0,23.3,0.7,0.7,2.5,7.12,370000,480000,0,NrlyLvl,0,337000,415000,395000
15671,Dixon Street,THREE,SEVEN,clayton,3168,20161127,WkEnd,SDay,WrkngDy,sold,AptFlat,2,1,1,29,70,65,N,N,N,N,59.5,107.5,3558,2010,1,1,0,390,0,2013,11.6,16.3,0.4,24.6,0.1,0.1,1.1,0.61,385000,640000,0,NA,0,468000,640000,380000
15672,Burton Avenue,SIX,EIGHT,clayton,3168,20151122,WkEnd,SDay,WrkngDy,sold,AptFlat,2,1,1,31,69,53,N,N,N,N,59.5,107.5,1248,2005,3,2,386000,400,2010,2011,13.5,20,0,25.2,0.3,0.4,0.2,1.39,385000,505000,0,NA,422963,640000,575500,400000
15673,Kanooka Grove,FOUR,THREE,clayton,3168,20151030,WkDay,FDay,WrkngDy,sold,AptFlat,2,1,2,30,72,52,N,N,N,N,59.5,107.5,1544,2012,2,0,385000,0,2012,0,12.6,27.4,0,24.6,1.2,1.3,1.6,1.04,0,0,16.2,NrlyLvl,0,1220000,766000,350000
15674,Burton Avenue,TWO,ONE,clayton,3168,20150908,WkDay,TuDay,WrkngDy,sold,AptFlat,2,1,1,31,69,53,N,N,N,N,59.5,107.5,1491,1960,3,3,370000,330,2010,2011,8.8,12.8,2,24.3,0.5,0.2,0.5,1.1,370000,480000,0,NA,1190500,558000,478000,385000
15675,Clayton Road,ONE,FIVE,clayton,3168,20140501,WkDay,ThDay,WrkngDy,sold,AptFlat,2,1,2,49,52,57,N,N,N,N,59.5,107.5,738,2005,2,4,385000,360,2007,2011,6.2,15.9,0,24.4,0.5,0.2,0.8,0.77,450000,585000,18.5,NrlyLvl,450963,468000,640000,360000
15678,Eucalyptus Mews,FOUR,ONE,notting hill,3168,20170816,WkDay,WDay,WrkngDy,sold,AptFlat,2,1,2,0,67,55,N,N,N,N,71,38,6277,1995,1,2,0,260,0,2009,12.1,18.1,0.8,23.8,0,0.4,2.8,7.24,0,0,0,NA,0,337000,415000,365800
15679,Samada Street,TWO,TWO,notting hill,3168,20170208,WkDay,WDay,WrkngDy,sold,AptFlat,2,1,1,0,88,58,N,N,N,N,71,38,723,0,2,4,365000,350,2009,2015,16.5,36,0,23.3,0.7,0.7,2.5,7.15,315000,415000,0,GntlyInclnd,0,337000,415000,352000
15680,Eucalyptus Mews,SIX,ONE,notting hill,3168,20150713,WkDay,MDay,WrkngDy,sold,AptFlat,2,1,1,0,88,58,N,N,Y,N,71,38,6277,1995,3,2,292000,350,2014,2016,6.1,12.7,28.4,23.8,1.1,0.4,2.8,7.2,370000,480000,0,NA,0,337000,415000,361000
15681,Normanby Road,FOUR,NA,notting hill,3168,20141118,WkDay,TuDay,WrkngDy,sold,AptFlat,2,1,2,0,67,55,N,N,N,N,71,38,5470,2000,2,3,340000,420,2007,2010,10.9,19.9,0,23.7,0.8,0.5,2.9,7.38,405000,530000,0,NA,0,1200000,962000,367500
15682,Browns Road,THREE,NA,clayton,3168,20170918,WkDay,MDay,WrkngDy,sold,AptFlat,2,1,2,29,70,65,N,N,Y,N,59.5,107.5,1599,2000,3,3,395000,385,2013,2011,10.5,22,0,24.2,1.8,0.6,2.1,0.81,0,0,24.5,NrlyLvl,0,468000,660000,440000
