Id,UnitNumber,StreetNumber,SuburbName,SuburbCode,SoldDate,DayOfWeek,DayType,HolidayStatus,SoldStatus,Bed,Bath,Garage,LongTermResidentPercent,RentedResidentPercent,SingleResident,Garden,Pool,Heating,Cooling,AvgDaysOnMarketSuburb,PropertySoldInSuburb,LandSize,BuildYear,NumOfTimesSold,NumOfTimesRented,LastSoldPrice,LastRentedPrice,LastSoldYear,LastRentedYear,MinTemp,MaxTemp,AvgRainfall,DistanceCBD,DistanceRailwayStation,DistanceBusStation,DistanceShoppingMall,DistanceSchool,PriceLowEnd,PriceHighEnd,LandArea,Frontage,Slop,ExternalPricePrediction,SimilarPropertyPrice1,SimilarPropertyPrice2,Price
4761,NA,6,mount waverley,3149,20150511,WkDay,MDay,WrkngDy,sold,3,1,1,65,23,39,N,N,N,N,54.5,NA,NA,NA,1,0,NA,NA,NA,NA,12.4,15.9,2.6,22.4,2.2,1.4,1.6,3.07,925000,1230000,692,15.2,GntlyInclnd,NA,950000,1210000,795000
4762,2,4,mount waverley,3149,20150228,WkEnd,SDay,WrkngDy,sold,3,1,1,55,41,46,Y,N,Y,Y,54.5,NA,NA,NA,5,0,627000,NA,2011,NA,17.9,32.3,0,20.1,2.1,4,1.5,1.19,765000,1010000,NA,NA,NA,NA,675850,768000,775000
4767,NA,2,mount waverley,3149,20141212,WkDay,FDay,WrkngDy,sold,3,2,2,63,23,33,N,N,Y,N,54.5,NA,NA,NA,1,0,NA,NA,NA,NA,14,26.6,0,25.9,0.3,0.3,2.9,1,1030000,1360000,NA,NA,NA,NA,1660000,1400000,800000
4768,NA,1,mount waverley,3149,20141209,WkDay,TuDay,WrkngDy,sold,4,2,2,55,23,41,Y,N,Y,Y,54.5,NA,NA,NA,4,0,162000,NA,1998,NA,15.3,19,0,19,1.4,4.2,4,3.16,1030000,1360000,773,NA,NrlyLvl,NA,1080000,1100000,750000
4775,NA,0,mount waverley,3149,20141108,WkEnd,SDay,WrkngDy,sold,3,2,2,64,21,40,Y,N,Y,Y,54.5,NA,NA,NA,2,0,731800,NA,2012,NA,18,34.9,0,23.6,1.3,1.1,2,2.39,1030000,1360000,850,24.6,NrlyLvl,NA,950000,1210000,795000
4777,NA,5,mount waverley,3149,20141020,WkDay,MDay,WrkngDy,sold,3,1,2,76,14,40,N,N,Y,N,54.5,NA,NA,NA,5,4,501200,390,2009,2016,10.2,20.7,0,23.3,2.9,2.2,1.4,3.45,925000,1230000,676,17.8,NrlyLvl,NA,1190000,1250000,760000
4780,NA,3,mount waverley,3149,20141013,WkDay,MDay,WrkngDy,sold,4,2,2,65,23,39,Y,N,Y,N,54.5,NA,NA,NA,1,0,NA,NA,NA,NA,9.7,14.6,4.4,21,0.6,0.6,3.1,439,975000,1290000,650,17.5,GntlyInclnd,NA,1380000,980000,750000
4784,1,0,mount waverley,3149,20140906,WkEnd,SDay,WrkngDy,sold,3,2,2,53,43,43,N,N,Y,Y,54.5,NA,NA,NA,2,2,735000,540,2010,2015,6,18.1,0,21.2,2.2,1.6,2.5,2.92,880000,1170000,880,27.2,NrlyLvl,NA,916000,701000,750000
4787,2,2,mount waverley,3149,20140725,WkDay,FDay,WrkngDy,sold,3,2,2,51,37,42,N,N,Y,N,54.5,NA,NA,NA,2,0,79500,NA,1982,NA,8.6,16.4,0,22.5,6.1,1.5,2.4,2.83,975000,1290000,853,NA,GntlyInclnd,NA,900280,1450000,750000
4792,NA,4,mount waverley,3149,20140621,WkEnd,SDay,WrkngDy,sold,3,1,0,75,26,42,N,N,N,N,54.5,NA,NA,NA,4,2,595000,310,2009,2011,11.7,15.9,0,22.1,4,2.9,4.4,3.11,1030000,1360000,755,16.8,GntlyInclnd,NA,1200000,1190000,750000
4793,2,6,mount waverley,3149,20140613,WkDay,FDay,WrkngDy,sold,3,2,2,51,37,42,N,N,Y,N,54.5,NA,NA,NA,3,3,347000,415,2003,2009,12.1,17.5,5.8,20.9,0.7,0.7,2.4,3.14,880000,1170000,865,17,GntlyInclnd,NA,1650000,1560000,750000
4797,2,5,mount waverley,3149,20140528,WkDay,WDay,WrkngDy,sold,2,1,2,67,23,42,N,N,Y,N,54.5,NA,NA,NA,5,0,345000,NA,2002,NA,13.1,18.2,2.2,20.5,2.2,0.7,1.2,2.42,NA,NA,NA,NA,NA,NA,1200000,385000,750000
4799,NA,8,mount waverley,3149,20140512,WkDay,MDay,WrkngDy,sold,3,2,2,67,30,41,Y,N,Y,N,54.5,NA,NA,NA,5,1,395000,490,2004,2008,7.7,18.7,0,24.4,1.2,0.9,3.7,2.54,975000,1290000,845,NA,NrlyLvl,NA,950000,816000,750000
4805,NA,1,mount waverley,3149,20140320,WkDay,ThDay,WrkngDy,sold,4,1,2,66,22,45,N,N,N,N,54.5,NA,NA,NA,1,2,NA,430,NA,2017,10.5,30.3,0,22.8,3.3,0.3,0.6,0.77,1030000,1360000,652,18.7,GntlyInclnd,NA,1100000,1000000,750000
4941,1,9,mount waverley,3149,20160815,WkDay,MDay,WrkngDy,sold,3,1,1,52,28,38,N,N,Y,N,54.5,NA,NA,NA,2,0,483000,NA,2010,NA,10.2,18.1,0,21.9,2.7,1.7,1.7,3.46,690000,910000,745,21.8,GntlyInclnd,NA,1440000,1040000,750000
4943,NA,2,mount waverley,3149,20140727,WkEnd,SDay,WrkngDy,sold,3,2,2,55,23,41,Y,N,Y,Y,54.5,NA,NA,NA,3,0,430000,NA,2006,NA,7.2,16.8,1.4,21.7,2.5,1.5,1.5,3.35,845000,1110000,NA,NA,NA,NA,1440000,1040000,750000
4952,2,3,mount waverley,3149,20170408,WkEnd,SDay,WrkngDy,sold,3,1,1,64,23,47,Y,N,Y,N,54.5,NA,NA,NA,1,0,NA,NA,NA,NA,18.6,28.1,0,24.7,3.1,3,2.8,1.65,NA,NA,257,NA,GntlyInclnd,NA,1550000,901000,812000
4959,8,4,mount waverley,3149,20151212,WkEnd,SDay,WrkngDy,sold,3,2,2,66,22,45,Y,N,Y,N,54.5,NA,NA,NA,2,0,650000,NA,2009,NA,10.1,18.3,2,22.9,1,1,0.2,0.67,765000,1010000,349,NA,NrlyLvl,NA,675850,712000,800000
4960,2,1,mount waverley,3149,20151117,WkDay,TuDay,WrkngDy,sold,4,3,1,70,18,38,N,N,Y,N,54.5,NA,NA,NA,2,0,740000,NA,2012,NA,15.7,33.3,0,18.9,1.7,0.2,2.7,0.71,NA,NA,809,NA,ModInclnd,NA,675850,723000,800000
4961,2,8,mount waverley,3149,20151001,WkDay,ThDay,WrkngDy,sold,3,1,1,58,27,39,Y,N,Y,Y,54.5,NA,NA,NA,2,0,205000,NA,1989,NA,6,21.6,0,22.6,0.2,0.2,2.3,2.56,660000,1320000,NA,NA,NA,NA,675850,712000,800000
4969,NA,3,mount waverley,3149,20150504,WkDay,MDay,WrkngDy,sold,3,1,2,59,31,46,N,N,Y,N,54.5,NA,NA,NA,3,2,131000,280,1994,2007,7.5,22.3,0,24.3,3.5,3.4,3.2,1.88,1030000,1360000,678,17.1,GntlyInclnd,NA,1660000,1400000,850000
4981,2,4,mount waverley,3149,20170304,WkEnd,SDay,WrkngDy,sold,3,2,1,63,25,41,N,N,N,N,54.5,NA,NA,NA,2,1,585000,455,2013,2011,16.1,27.4,0,23.3,2.5,0.6,0.7,0.55,670000,1220000,369,18,NrlyLvl,NA,780000,962000,800000
4994,2,3,mount waverley,3149,20160415,WkDay,FDay,WrkngDy,sold,3,2,2,71,11,43,Y,N,N,N,54.5,NA,NA,NA,1,4,NA,420,NA,2010,13.4,27,0,20.5,1.7,0.5,4.2,1.18,800000,1060000,1563,NA,GntlyInclnd,NA,900890,795000,800000
4999,2,6,mount waverley,3149,20150619,WkDay,FDay,WrkngDy,sold,3,2,2,65,24,39,Y,N,N,N,54.5,NA,NA,NA,3,3,620000,440,2013,2011,7,12.4,0.2,19,2,0.4,5.2,0.62,845000,1110000,273,NA,GntlyInclnd,NA,840000,780000,828000
5000,NA,1,mount waverley,3149,20150530,WkEnd,SDay,WrkngDy,sold,3,2,1,70,18,38,N,N,Y,Y,54.5,NA,NA,NA,4,1,565000,260,2012,2003,11,17.3,0,18.8,4.5,4.4,4.2,0.79,1200000,1600000,435,23.2,GntlyInclnd,NA,1380000,1360000,814000
5005,NA,2,mount waverley,3149,20141212,WkDay,FDay,WrkngDy,sold,3,2,2,63,23,33,N,N,Y,N,54.5,NA,NA,NA,1,0,NA,NA,NA,NA,14,26.6,0,19,4.3,4.2,4,1,1030000,1360000,NA,NA,NA,NA,1660000,1400000,800000
5006,2,3,mount waverley,3149,20141211,WkDay,ThDay,WrkngDy,sold,3,2,2,74,14,45,N,N,Y,Y,54.5,NA,NA,NA,3,0,780000,NA,2011,NA,15.9,19.8,0.8,18.5,1.6,0.6,5.4,0.37,845000,1110000,NA,NA,NA,NA,882000,900280,850000
5011,NA,5,mount waverley,3149,20141120,WkDay,ThDay,WrkngDy,sold,3,1,2,58,27,39,N,N,N,N,54.5,NA,NA,NA,1,0,NA,NA,NA,NA,15.4,28.4,0,0,0,0,0,2.59,1030000,1360000,NA,NA,NA,NA,1550000,1200000,815000
5015,1,6,mount waverley,3149,20141018,WkEnd,SDay,WrkngDy,sold,3,1,2,64,23,44,N,N,Y,N,54.5,NA,NA,NA,1,0,NA,NA,NA,NA,8,24.6,0,21,0.6,0.6,3.1,1.35,880000,1170000,NA,NA,NA,NA,675850,882000,800000
5023,NA,3,mount waverley,3149,20140531,WkEnd,SDay,WrkngDy,sold,3,2,0,55,23,41,N,N,N,N,54.5,NA,NA,NA,3,1,638000,350,2009,2008,7.5,18.9,0,21.7,2.5,0.9,2.6,3.22,1120000,1510000,790,48.3,GntlyInclnd,NA,1440000,1040000,800000
5024,NA,3,mount waverley,3149,20140531,WkEnd,SDay,WrkngDy,sold,6,2,2,75,26,42,Y,N,Y,Y,54.5,NA,NA,NA,3,0,217000,NA,1999,NA,7.5,18.9,0,20.5,2.2,0.7,1.2,2.94,975000,1290000,725,20,GntlyInclnd,NA,1080000,1200000,800000
5027,NA,1,mount waverley,3149,20140411,WkDay,FDay,WrkngDy,sold,5,2,1,51,32,43,Y,N,Y,N,54.5,NA,NA,NA,4,1,785000,500,2010,2011,17.2,18.6,10.2,25.6,2,2.4,3.1,0.61,1030000,1360000,745,17.5,NrlyLvl,NA,1130000,1320000,800000
5147,1,2,mount waverley,3149,20170927,WkDay,WDay,WrkngDy,sold,2,1,1,59,32,43,N,N,Y,N,54.5,NA,NA,NA,4,1,415000,380,2007,2011,9.6,24.6,0,24.1,0.1,0.1,2.9,2.54,NA,NA,NA,NA,NA,NA,723000,826000,800000
5148,1,9,mount waverley,3149,20170515,WkDay,MDay,WrkngDy,sold,3,1,1,76,14,40,N,N,Y,Y,54.5,NA,NA,NA,2,0,560000,NA,2013,NA,6.3,16.9,0,23.5,3.1,2.3,1.2,3.44,690000,910000,667,16.7,NrlyLvl,NA,1190000,1250000,800000
5155,2,0,mount waverley,3149,20141027,WkDay,MDay,WrkngDy,sold,3,2,2,71,19,44,Y,N,Y,Y,54.5,NA,NA,NA,1,0,NA,NA,NA,NA,13.5,19.4,22.4,26.7,4.6,1.3,1.3,0.42,NA,NA,725,16.7,NrlyLvl,NA,1510000,1500000,837000
5157,NA,3,mount waverley,3149,20140328,WkDay,FDay,WrkngDy,sold,3,2,2,72,17,39,Y,N,Y,N,54.5,NA,NA,NA,1,0,NA,NA,NA,NA,16.9,20.5,6.6,22.5,3.1,1,1.6,3.14,1120000,1510000,724,18.3,GntlyInclnd,NA,1440000,1040000,800000
5158,NA,1,mount waverley,3149,20140327,WkDay,ThDay,WrkngDy,sold,3,2,2,72,17,39,Y,N,Y,N,54.5,NA,NA,NA,3,2,415000,430,2006,2011,17,25.8,4.6,22.4,3.1,1,1.6,3.13,1120000,1510000,724,18.4,GntlyInclnd,NA,1440000,1040000,830000
5177,NA,9,mount waverley,3149,20160820,WkEnd,SDay,WrkngDy,sold,4,1,1,74,14,45,N,N,Y,Y,54.5,NA,NA,NA,3,0,436600,NA,2007,NA,6.9,13.6,9.4,17.9,5.4,5.3,5.1,0.52,880000,1170000,670,18.9,GntlyInclnd,NA,1550000,1390000,855000
5178,2,6,mount waverley,3149,20160813,WkEnd,SDay,WrkngDy,sold,3,2,2,65,29,40,N,N,Y,N,54.5,NA,NA,NA,2,0,378000,NA,2005,NA,7.9,15.1,1.6,22.1,2.1,0.9,2.2,2.69,1080000,1430000,NA,NA,NA,NA,1550000,1200000,850000
5187,2,7,mount waverley,3149,20151107,WkEnd,SDay,WrkngDy,sold,3,2,2,65,23,39,N,N,Y,N,54.5,NA,NA,NA,1,0,NA,NA,NA,NA,11.9,16.8,1.2,20.2,2.2,0.5,2.2,2.89,845000,1110000,873,NA,GntlyInclnd,NA,916000,839000,891000
5191,NA,3,mount waverley,3149,20150504,WkDay,MDay,WrkngDy,sold,3,1,2,59,31,46,N,N,Y,N,54.5,NA,NA,NA,3,2,131000,280,1994,2007,7.5,22.3,0,24.3,3.5,3.4,3.2,1.88,1030000,1360000,678,17.1,GntlyInclnd,NA,1660000,1400000,850000
5192,NA,9,mount waverley,3149,20150418,WkEnd,SDay,WrkngDy,sold,3,1,2,66,22,45,Y,N,Y,Y,54.5,NA,NA,NA,2,0,72000,NA,1985,NA,13.5,21.9,3.6,22.9,3.3,0.5,3.7,0.88,1030000,1360000,660,NA,GntlyInclnd,NA,1120000,1440000,850000
5208,2,6,mount waverley,3149,20171027,WkDay,FDay,WrkngDy,sold,2,1,1,80,21,41,Y,N,Y,Y,54.5,NA,NA,NA,1,0,NA,NA,NA,NA,10.3,27.4,0,19.5,3,2.1,3.6,0.65,NA,NA,NA,NA,NA,NA,653000,723000,850000
5226,NA,8,mount waverley,3149,20160818,WkDay,ThDay,WrkngDy,sold,3,1,1,73,18,41,N,N,Y,Y,54.5,NA,NA,NA,4,0,173000,NA,1999,NA,7.1,21.6,0,20.6,2.6,4.5,1,0.57,880000,1170000,652,17.1,GntlyInclnd,NA,997000,950000,858000
5227,1,2,mount waverley,3149,20160528,WkEnd,SDay,WrkngDy,sold,4,2,2,63,25,41,N,N,Y,N,54.5,NA,NA,NA,1,2,NA,450,NA,2007,5.7,13.2,0.6,23.2,2.4,0.6,0.8,0.51,800000,1060000,NA,NA,NA,NA,675850,712000,850000
5230,2,3,mount waverley,3149,20160422,WkDay,FDay,WrkngDy,sold,3,2,2,64,23,44,Y,N,Y,N,54.5,NA,NA,NA,4,1,540000,550,2008,2016,14.6,16.7,21.6,20.3,0.2,0.2,2.4,1.18,845000,1110000,870,19.1,NrlyLvl,NA,675850,882000,850000
5231,2,8,mount waverley,3149,20160301,WkDay,TuDay,WrkngDy,sold,3,2,2,65,23,39,N,N,Y,Y,54.5,NA,NA,NA,0,0,NA,NA,NA,NA,17.3,33.7,0,20.1,2.2,4,1.5,3.09,NA,NA,690,15.2,GntlyInclnd,NA,NA,NA,888000
5234,3,0,mount waverley,3149,20151128,WkEnd,SDay,WrkngDy,sold,3,2,2,59,31,46,Y,N,N,N,54.5,NA,NA,NA,2,0,437000,NA,2003,NA,12,20.1,0,24.4,1.3,1.4,4.3,1.84,800000,1060000,219,NA,NA,NA,840000,916000,851800
5236,2,0,mount waverley,3149,20151012,WkDay,MDay,WrkngDy,sold,3,2,2,72,27,44,Y,N,Y,N,54.5,NA,NA,NA,2,0,248000,NA,1999,NA,11.3,16.1,0.6,20.4,0.5,0.5,4,1.49,845000,1110000,NA,NA,NA,NA,675850,882000,890000
5244,2,8,mount waverley,3149,20150620,WkEnd,SDay,WrkngDy,sold,3,2,2,52,28,38,Y,N,Y,Y,54.5,NA,NA,NA,3,0,740000,NA,2010,NA,4.1,11.6,0,22,2.8,1.8,1.8,5.82,880000,1170000,NA,NA,NA,NA,780000,962000,870000
5249,1,6,mount waverley,3149,20150302,WkDay,MDay,WrkngDy,sold,3,2,2,71,27,43,Y,N,Y,N,54.5,NA,NA,NA,3,1,495000,420,2006,2011,11.6,23,0,25.1,1.6,0.2,3.2,2.4,880000,1170000,357,18.9,NrlyLvl,NA,900280,1120000,850000
5251,NA,1,mount waverley,3149,20150204,WkDay,WDay,WrkngDy,sold,4,2,2,58,27,39,Y,N,N,N,54.5,NA,NA,NA,3,2,390000,400,2005,2011,14.8,19,0,22,6.6,2,2.8,2.71,1030000,1360000,801,19.2,GntlyInclnd,NA,1970000,1250000,860100
5254,2,3,mount waverley,3149,20141211,WkDay,ThDay,WrkngDy,sold,3,2,2,74,14,45,N,N,Y,Y,54.5,NA,NA,NA,3,0,780000,NA,2011,NA,15.9,19.8,0.8,18.5,1.6,0.6,5.4,0.37,845000,1110000,NA,NA,NA,NA,882000,900280,850000
5255,NA,4,mount waverley,3149,20141206,WkEnd,SDay,WrkngDy,sold,3,2,2,70,23,37,N,N,N,N,54.5,NA,NA,NA,1,0,NA,NA,NA,NA,15.4,22.7,2.6,22.4,1.8,0.3,1.9,2.88,1180000,1580000,913,NA,GntlyInclnd,NA,1550000,1440000,899000
5259,3,1,mount waverley,3149,20141018,WkEnd,SDay,WrkngDy,sold,2,1,1,63,25,41,N,N,N,Y,54.5,NA,NA,NA,0,0,NA,NA,NA,NA,8,24.6,0,23.1,3.5,3.5,7.6,0.38,NA,NA,NA,NA,NA,NA,NA,NA,850000
5260,NA,5,mount waverley,3149,20141014,WkDay,TuDay,WrkngDy,sold,2,1,0,66,15,41,N,N,Y,N,54.5,NA,NA,NA,1,0,NA,NA,NA,NA,8.6,15.6,6,21.2,0.8,0.8,3.3,1.4,1430000,1920000,697,NA,GntlyInclnd,NA,1080000,1200000,880000
5262,NA,8,mount waverley,3149,20141004,WkEnd,SDay,WrkngDy,sold,3,1,1,53,43,43,N,N,N,N,54.5,NA,NA,NA,0,0,NA,NA,NA,NA,8.7,26.3,0.2,25.1,2.4,2.3,2.2,2.77,NA,NA,739,NA,ModInclnd,NA,NA,NA,900000
5264,1,3,mount waverley,3149,20140905,WkDay,FDay,WrkngDy,sold,3,2,2,58,27,39,N,N,Y,Y,54.5,NA,NA,NA,2,2,405000,325,2002,2006,4.8,15.1,0,22.7,0.2,0.2,2.2,2.57,880000,1170000,271,NA,GntlyInclnd,NA,675850,712000,850000
5268,NA,7,mount waverley,3149,20140628,WkEnd,SDay,WrkngDy,sold,4,3,2,73,18,41,Y,N,Y,Y,54.5,NA,NA,NA,3,0,640000,NA,2007,NA,9.7,13.3,0,23.4,4,4,7.3,0.31,1080000,1430000,875,NA,GntlyInclnd,NA,1230000,1180000,850000
5271,NA,2,mount waverley,3149,20140329,WkEnd,SDay,WrkngDy,sold,3,1,3,51,32,43,Y,N,Y,N,54.5,NA,NA,NA,2,0,93500,NA,1986,NA,12.3,22.1,0.2,26.4,4.9,1.6,1.4,0.14,1080000,1430000,718,16.5,GntlyInclnd,NA,1010000,982000,850000
5371,1,6,mount waverley,3149,20151028,WkDay,WDay,WrkngDy,sold,3,2,2,53,43,43,N,N,N,Y,54.5,NA,NA,NA,2,0,140000,NA,1997,NA,10.1,26.8,0,25.1,0,2.4,2.2,2.75,780000,1410000,368,NA,NA,NA,900280,1450000,875000
5376,NA,0,mount waverley,3149,20140715,WkDay,TuDay,WrkngDy,sold,3,1,3,71,27,43,Y,N,Y,Y,54.5,NA,NA,NA,3,0,62500,NA,1984,NA,6.9,13.2,0,25,2.8,2.7,2.5,2.41,NA,NA,764,19.5,NrlyLvl,NA,NA,NA,881000
5388,1,7,mount waverley,3149,20170812,WkEnd,SDay,WrkngDy,sold,3,2,2,71,19,44,Y,N,Y,Y,54.5,NA,NA,NA,1,1,NA,515,NA,2012,10.3,17.9,2.8,26.6,1.4,0.6,3.8,0.46,NA,NA,883,16.1,NrlyLvl,NA,840000,916000,900000
5401,1,4,mount waverley,3149,20150411,WkEnd,SDay,WrkngDy,sold,3,1,3,59,26,36,Y,N,Y,Y,54.5,NA,NA,NA,1,0,NA,NA,NA,NA,11.6,23.7,0,20.1,1,0.4,2.3,1.85,845000,1110000,1195,17.4,GntlyInclnd,NA,NA,NA,900000
5404,NA,2,mount waverley,3149,20141229,WkDay,MDay,WrkngDy,sold,3,1,1,70,23,37,N,N,N,N,54.5,NA,NA,NA,2,0,123000,NA,1996,NA,16.7,26.2,0,22.4,1.8,0.3,1.9,2.84,1120000,1510000,870,NA,GntlyInclnd,NA,1550000,1440000,900000
5411,NA,1,mount waverley,3149,20140308,WkEnd,SDay,WrkngDy,sold,4,2,2,56,24,46,N,Y,Y,Y,54.5,NA,NA,NA,1,1,NA,540,NA,2016,14.8,27.4,0,24.4,1.5,0.3,3.4,1.4,1300000,1740000,660,NA,GntlyInclnd,NA,1750000,1300000,900000
5417,NA,0,mount waverley,3149,20171111,WkEnd,SDay,WrkngDy,sold,2,2,2,70,18,38,Y,N,Y,N,54.5,NA,NA,NA,5,0,450000,NA,2014,NA,14.8,24.7,0,18.7,4.6,4.5,4.3,0.78,NA,NA,411,17.1,GntlyInclnd,NA,1080000,1200000,950000
5431,NA,9,mount waverley,3149,20160616,WkDay,ThDay,WrkngDy,sold,4,2,1,51,25,43,N,N,Y,N,54.5,NA,NA,NA,1,1,NA,430,NA,2017,7.8,14.3,0,22.7,8.4,2.9,1.1,3.3,1030000,1360000,641,20.5,GntlyInclnd,NA,1440000,1040000,950000
5432,NA,6,mount waverley,3149,20160528,WkEnd,SDay,WrkngDy,sold,5,2,2,63,25,41,N,N,N,N,54.5,NA,NA,NA,1,0,NA,NA,NA,NA,5.7,13.2,0.6,23.6,2.4,0.5,0.7,0.57,925000,1230000,651,19.4,NrlyLvl,NA,1080000,1550000,927000
5435,1,1,mount waverley,3149,20160514,WkEnd,SDay,WrkngDy,sold,3,2,1,58,27,39,N,N,Y,Y,54.5,NA,NA,NA,2,2,490000,530,2006,2015,14.5,21.7,0,23,1.4,0.6,2.4,2.58,845000,1110000,224,NA,GntlyInclnd,NA,780000,916000,900000
5439,NA,8,mount waverley,3149,20160225,WkDay,ThDay,WrkngDy,sold,3,2,1,70,17,39,N,N,Y,Y,54.5,NA,NA,NA,4,0,902000,NA,2016,NA,19.6,26.4,0.4,25.9,3.9,0.5,2,1.19,NA,NA,665,17.4,NrlyLvl,NA,1480000,901000,902000
5440,1,3,mount waverley,3149,20151205,WkEnd,SDay,WrkngDy,sold,3,2,2,58,27,39,N,N,Y,Y,54.5,NA,NA,NA,1,2,NA,540,NA,2013,15.5,25.3,0,22.7,1.3,0.1,2.3,2.43,880000,1170000,262,NA,NA,NA,675850,712000,900000
5449,NA,4,mount waverley,3149,20150815,WkEnd,SDay,WrkngDy,sold,3,1,3,70,18,38,Y,N,N,N,54.5,NA,NA,NA,5,3,168000,230,1999,2007,10,14.9,0.4,18.8,4.5,4.4,4.3,0.81,925000,1230000,733,16.9,GntlyInclnd,NA,1620000,1380000,940000
5453,NA,0,mount waverley,3149,20150502,WkEnd,SDay,WrkngDy,sold,4,2,1,70,18,38,Y,N,N,Y,54.5,NA,NA,NA,2,0,180000,NA,2000,NA,11.6,22.2,0,19.3,1.8,0.5,4.9,0.74,1080000,1430000,278,NA,GntlyInclnd,NA,1390000,1590000,900000
5458,1,2,mount waverley,3149,20150228,WkEnd,SDay,WrkngDy,sold,3,2,2,70,18,38,N,N,Y,Y,54.5,NA,NA,NA,1,2,NA,550,NA,2011,17.9,32.3,0,18.9,2,1,2.5,0.44,1030000,1360000,318,NA,NrlyLvl,NA,1240000,1620000,900000
5462,NA,7,mount waverley,3149,20141125,WkDay,TuDay,WrkngDy,sold,4,2,2,61,24,38,N,N,Y,N,54.5,NA,NA,NA,1,0,NA,NA,NA,NA,11.5,20.9,12.6,22.8,1.4,0.3,2.7,2.44,1030000,1360000,NA,NA,NA,NA,1970000,1460000,900000
5465,NA,5,mount waverley,3149,20141024,WkDay,FDay,WrkngDy,sold,3,2,0,77,17,42,N,N,N,N,54.5,NA,NA,NA,1,3,NA,895,NA,2013,14.6,30.3,0,23.8,2.8,2.6,0.9,3.4,1080000,1430000,757,17.7,GntlyInclnd,NA,1190000,950000,950000
5467,NA,8,mount waverley,3149,20141004,WkEnd,SDay,WrkngDy,sold,3,1,1,53,43,43,N,N,N,N,54.5,NA,NA,NA,0,0,NA,NA,NA,NA,8.7,26.3,0.2,25.1,2.4,2.3,2.2,2.77,NA,NA,739,NA,ModInclnd,NA,NA,NA,900000
5471,NA,4,mount waverley,3149,20140906,WkEnd,SDay,WrkngDy,sold,3,2,2,72,17,39,N,Y,Y,Y,54.5,NA,NA,NA,2,0,200000,NA,1997,NA,6,18.1,0,22,2.8,0.6,1.1,3.4,1120000,1510000,734,23.2,GntlyInclnd,NA,1550000,1440000,941000
5472,NA,6,mount waverley,3149,20140830,WkEnd,SDay,WrkngDy,sold,4,2,3,80,22,31,Y,N,N,N,54.5,NA,NA,NA,3,1,921000,585,2014,2014,10.4,21.1,0,24,2.8,0.7,4.8,3.03,1120000,1510000,875,20.5,GntlyInclnd,NA,980000,955000,900000
5473,NA,5,mount waverley,3149,20140819,WkDay,TuDay,WrkngDy,sold,4,2,2,69,11,31,Y,N,Y,N,54.5,NA,NA,NA,3,1,173000,520,1995,2014,10.7,13.4,0.2,24.7,0.5,0.6,3.3,1.07,1240000,1660000,680,18.7,GntlyInclnd,NA,1400000,1410000,928000
5537,NA,1,mount waverley,3149,20140930,WkDay,TuDay,WrkngDy,sold,6,2,2,52,28,38,Y,N,Y,N,54.5,NA,NA,NA,2,0,21000,NA,1982,NA,13.5,24,0,22,2.7,1.7,1.7,5.8,1030000,1360000,1028,31.7,GntlyInclnd,NA,1080000,1100000,900000
5545,5,7,mount waverley,3149,20161110,WkDay,ThDay,WrkngDy,sold,3,2,2,56,24,46,N,N,Y,N,54.5,NA,NA,NA,0,0,NA,NA,NA,NA,11.9,17.5,0,25,2.8,2.7,2.5,1.51,880000,1170000,NA,NA,NA,NA,NA,NA,980000
5547,1,0,mount waverley,3149,20161016,WkEnd,SDay,WrkngDy,sold,3,2,2,70,13,38,N,N,Y,Y,54.5,NA,NA,NA,5,0,935000,NA,2015,NA,17.4,23.1,0,23.8,1.2,1,2.5,2.57,880000,1170000,NA,NA,NA,NA,900280,1450000,950000
5570,1,2,mount waverley,3149,20150321,WkEnd,SDay,WrkngDy,sold,3,2,2,56,24,46,Y,N,Y,N,54.5,NA,NA,NA,2,0,545000,NA,2007,NA,11.9,22.7,0,24.5,1.3,0.3,2.4,1.31,975000,1290000,NA,NA,NA,NA,795000,900280,975000
5572,NA,7,mount waverley,3149,20141112,WkDay,WDay,WrkngDy,sold,4,2,2,80,21,41,Y,N,Y,Y,54.5,NA,NA,NA,2,0,167000,NA,1988,NA,7.9,22.8,0,19.2,2.3,0.8,3,0.49,1240000,1660000,668,21.4,NrlyLvl,NA,1400000,1330000,1000000
5574,NA,6,mount waverley,3149,20140726,WkEnd,SDay,WrkngDy,sold,8,1,6,59,24,45,N,N,Y,N,54.5,NA,NA,NA,1,0,NA,NA,NA,NA,12.2,14.8,0,19.4,3.9,3.8,3.6,1.38,1180000,1580000,648,17.8,GntlyInclnd,NA,1660000,1400000,970000
5577,NA,6,mount waverley,3149,20140412,WkEnd,SDay,WrkngDy,sold,3,1,2,71,15,41,Y,N,N,N,54.5,NA,NA,NA,3,0,1000000,NA,2014,NA,15.1,22.3,0.4,19.9,0.6,0.6,2.8,1.18,1300000,1740000,725,34.5,GntlyInclnd,NA,1790000,1410000,1000000
5585,NA,0,mount waverley,3149,20171111,WkEnd,SDay,WrkngDy,sold,2,2,2,70,18,38,Y,N,Y,N,54.5,NA,NA,NA,5,0,450000,NA,2014,NA,14.8,24.7,0,18.7,4.6,4.5,4.3,0.78,NA,NA,411,17.1,GntlyInclnd,NA,1080000,1200000,950000
