Idss,Id
1706231.6,2546
1691293.2,2547
1612903.6,2548
1670835.2,2550
1645174.4,2551
1537258.5,2555
1459380.8,2558
1665576.0,2562
1735078.5,2564
1675320.0,2565
1721996.0,2566
1224870.4,2568
1766026.1,2573
1617473.5,2580
1735181.9,2581
1663290.8,2582
1584783.8,2583
1617158.2,2585
1733619.5,2586
1648267.5,2587
1786495.0,2591
1683704.2,2598
1714588.4,2599
1686986.5,2606
1749878.6,2607
1725545.8,2610
1836783.1,2621
748815.25,2721
625598.25,2782
525509.25,2856
567359.75,2857
635276.94,2865
681192.6,2868
781652.7,2872
797164.06,2873
710571.4,2983
721637.9,2988
540539.8,2990
587104.9,2991
596938.0,2992
711240.8,3001
588730.7,3005
717255.94,3006
577549.25,3007
869786.1,3012
746211.1,3090
601368.3,3091
636111.9,3097
767728.4,3098
781920.4,3100
617701.6,3103
714225.7,3105
641443.8,3114
643930.75,3116
705032.1,3122
980334.4,3123
733148.2,3124
885899.2,3125
765475.25,3126
595103.9,3183
691108.4,3186
590669.44,3189
683074.5,3190
668332.5,3193
841940.5,3194
1002181.4,3195
695767.6,3196
584986.25,3197
901277.56,3201
999357.0,3208
825905.06,3212
920945.5,3214
876685.0,3215
687069.5,3265
654698.9,3267
848849.0,3268
680104.75,3269
704551.3,3270
682052.1,3271
694849.25,3272
728807.5,3273
715826.4,3274
736298.1,3277
910545.0,3278
677300.0,3281
621848.6,3285
722039.9,3288
751298.9,3290
671032.5,3317
721315.2,3318
800497.0,3321
703486.4,3322
726910.4,3323
710831.75,3324
761612.94,3325
804177.6,3326
833984.6,3329
767519.9,3330
797664.1,3332
867335.25,3333
982190.9,3339
1050567.9,3340
1044465.25,3342
728109.5,3345
759287.44,3346
727726.94,3347
846051.4,3348
771523.5,3351
1019233.6,3354
976335.9,3355
877907.44,3356
1034366.7,3359
954874.2,3391
780793.56,3392
821294.3,3393
913003.94,3395
989658.44,3397
969295.06,3408
844632.3,3410
876276.06,3427
1000989.75,3430
895954.75,3432
944305.4,3442
882917.75,3443
1037112.6,3446
1185914.5,3447
803250.6,3451
970953.4,3454
965130.5,3466
918636.9,3467
