Id,UnitNumber,StreetNumber,SuburbName,SuburbCode,SoldDate,DayOfWeek,DayType,HolidayStatus,SoldStatus,PropertyType,Bed,Bath,Garage,LongTermResidentPercent,RentedResidentPercent,SingleResident,Garden,Pool,Heating,Cooling,AvgDaysOnMarketSuburb,PropertySoldInSuburb,LandSize,BuildYear,NumOfTimesSold,NumOfTimesRented,LastSoldPrice,LastRentedPrice,LastSoldYear,LastRentedYear,MinTemp,MaxTemp,AvgRainfall,DistanceCBD,DistanceRailwayStation,DistanceBusStation,DistanceShoppingMall,DistanceSchool,PriceLowEnd,PriceHighEnd,LandArea,Frontage,Slop,ExternalPricePrediction,SimilarPropertyPrice1,SimilarPropertyPrice2,Price
15514,17,213,notting hill,3168,20151028,WkDay,WDay,WrkngDy,sold,AptFlat,2,1,2,0,67,55,N,N,Y,N,71,38,1826,2000,2,5,335000,350,2007,2015,10.1,26.8,0,23.7,0.6,0.3,2.7,7.34,350000,460000,1821,NA,NA,NA,337000,415000,350000
15515,36,1,notting hill,3168,20150706,WkDay,MDay,WrkngDy,sold,AptFlat,2,1,1,0,88,58,N,N,N,N,71,38,6277,1995,2,6,308000,360,2005,2017,7.5,11.5,1.6,23.8,1.1,0.4,2.8,7.2,335000,440000,NA,NA,NA,NA,337000,415000,336800
15516,17,1,notting hill,3168,20150611,WkDay,ThDay,WrkngDy,sold,AptFlat,2,1,1,0,88,58,N,N,Y,N,71,38,6277,1995,2,0,280000,NA,2009,NA,5.7,14,nan,23.8,1.1,0.4,2.8,7.2,335000,440000,NA,NA,NA,NA,337000,415000,300000
15517,35,1,notting hill,3168,20150423,WkDay,ThDay,WrkngDy,sold,AptFlat,2,1,2,0,88,58,N,N,Y,N,71,38,6277,1995,2,1,298000,365,2004,2017,12.2,19.2,0,23.8,1.1,0.4,2.8,7.2,370000,480000,NA,NA,NA,NA,337000,415000,330000
15518,35,210,notting hill,3168,20141213,WkEnd,SDay,WrkngDy,sold,AptFlat,2,1,2,0,67,55,N,N,N,N,71,38,5470,2000,2,0,360000,NA,2007,NA,14.4,30.7,0,23.7,0.8,0.5,2.9,7.38,385000,505000,NA,NA,NA,NA,337000,415000,342500
15519,20,213,notting hill,3168,20141119,WkDay,WDay,WrkngDy,sold,AptFlat,2,1,2,0,67,55,N,N,N,N,71,38,1826,2000,3,2,349000,380,2014,2011,11.4,29.2,0,23.7,0.6,0.3,2.7,7.34,370000,480000,1821,NA,NA,NA,337000,415000,349000
15520,5,1,notting hill,3168,20140708,WkDay,TuDay,WrkngDy,sold,AptFlat,2,1,1,0,88,58,Y,N,N,N,71,38,6277,1995,2,1,260000,340,2003,2010,9.4,15.1,0,23.8,1.1,0.4,2.8,7.2,350000,460000,NA,NA,NA,NA,337000,415000,320000
15521,15,3,notting hill,3168,20140623,WkDay,MDay,WrkngDy,sold,AptFlat,2,1,2,0,67,55,N,N,Y,Y,71,38,50,1960,4,6,305000,350,2014,2017,9.3,15,0,23.7,1,0.3,2.7,7.26,NA,NA,2475,NA,GntlyInclnd,NA,415000,360000,305000
15522,38,1,notting hill,3168,20140130,WkDay,ThDay,WrkngDy,sold,AptFlat,2,1,2,0,88,58,N,N,N,N,71,38,6277,1995,3,4,335000,NA,2014,2011,15,28.1,0,23.8,1.1,0.4,2.8,7.2,370000,480000,NA,NA,NA,NA,1200000,962000,335000
15523,30,1,notting hill,3168,20140128,WkDay,TuDay,WrkngDy,sold,AptFlat,2,1,2,0,88,58,N,N,N,N,71,38,6277,1995,3,2,315500,260,2009,2008,23,41,0,23.8,1.1,0.4,2.8,7.2,350000,460000,NA,NA,NA,NA,337000,415000,320000
15531,8,6,clayton,3168,20170819,WkEnd,SDay,WrkngDy,sold,AptFlat,2,1,1,29,80,80,Y,N,Y,N,59.5,107.5,NA,NA,5,4,289600,355,2015,2017,5.9,11.8,7.2,25.2,2.5,1,2,1.3,NA,NA,NA,NA,NA,NA,660000,400000,340000
15532,16,2,clayton,3168,20170408,WkEnd,SDay,WrkngDy,sold,AptFlat,2,1,1,0,79,47,Y,Y,N,N,59.5,107.5,2555,2000,1,1,NA,330,NA,2013,18.6,28.1,0,24.7,1.6,1.3,1.9,1.14,290000,375000,NA,NA,NA,NA,640000,340000,320000
15533,13,1,clayton,3168,20170221,WkDay,TuDay,WrkngDy,sold,AptFlat,2,1,1,0,79,47,Y,Y,N,N,59.5,107.5,3170,2000,1,0,NA,NA,NA,NA,10.1,24,0.2,24.6,1.6,1.3,1.9,1.17,315000,415000,NA,NA,NA,NA,640000,340000,332000
15534,7,1802,clayton,3168,20160722,WkDay,FDay,WrkngDy,sold,AptFlat,2,1,1,31,74,73,N,N,N,N,59.5,107.5,NA,NA,4,0,220000,NA,2009,NA,9.2,18.3,7.8,24.1,15.4,7.2,6.6,0.95,320000,660000,NA,NA,NA,379629,660000,340000,320000
15535,14,1,clayton,3168,20160609,WkDay,ThDay,WrkngDy,sold,AptFlat,2,1,1,0,79,47,Y,Y,Y,Y,59.5,107.5,3170,2000,1,2,NA,300,NA,2011,10.8,17.5,1.4,24.6,1.6,1.3,1.9,1.15,335000,440000,NA,NA,NA,NA,640000,340000,345000
15536,14,6163,clayton,3168,20151030,WkDay,FDay,WrkngDy,sold,AptFlat,2,1,2,30,72,52,N,N,N,N,59.5,107.5,1544,2012,2,0,385000,NA,2012,NA,12.6,27.4,0,24.6,1.2,1.3,1.6,1.04,NA,NA,773,16.2,NrlyLvl,NA,1220000,766000,350000
15537,34,2,clayton,3168,20151022,WkDay,ThDay,WrkngDy,sold,AptFlat,2,1,1,0,79,47,Y,Y,N,N,59.5,107.5,2555,2000,3,2,288000,320,2011,2009,11.4,16.7,7,24.7,1.6,1.3,1.9,1.15,315000,415000,NA,NA,NA,NA,640000,340000,335000
15538,1,24,clayton,3168,20150606,WkEnd,SDay,WrkngDy,sold,AptFlat,2,1,1,30,72,52,N,N,N,N,59.5,107.5,1144,1970,3,1,285000,350,2011,2015,9.2,16.6,0.2,24.6,0.9,0.9,1.2,0.99,335000,440000,NA,NA,NA,NA,478000,482000,330000
15539,31,2,clayton,3168,20150525,WkDay,MDay,WrkngDy,sold,AptFlat,2,1,1,0,79,47,Y,Y,N,N,59.5,107.5,2548,2000,5,0,331000,NA,2015,NA,7.4,17.1,0,24.7,1.6,1.3,1.9,1.15,NA,NA,NA,NA,NA,NA,640000,660000,331000
15545,301,660,notting hill,3168,20171205,WkDay,TuDay,WrkngDy,sold,AptFlat,1,1,1,0,88,58,N,N,N,N,71,38,9751,2012,1,1,NA,310,NA,2016,10.8,22.8,1.8,23.7,6.5,0.5,1.6,7.18,NA,NA,NA,NA,NA,NA,345500,310000,340500
15546,17,2,notting hill,3168,20170124,WkDay,TuDay,WrkngDy,sold,AptFlat,1,1,1,0,88,58,N,N,N,N,71,38,NA,NA,2,3,325000,310,2009,2016,19.1,22,0.6,23.3,0.7,0.7,2.5,7.15,275000,360000,723,NA,GntlyInclnd,NA,275000,340500,300000
15547,14,1,notting hill,3168,20170111,WkDay,WDay,WrkngDy,sold,AptFlat,2,1,1,0,67,55,N,N,N,N,71,38,6277,1995,2,2,320000,339,2010,2012,16.6,24.3,0,23.8,1.1,0.4,2.8,7.24,315000,415000,NA,NA,NA,NA,337000,415000,340000
15548,3,1,notting hill,3168,20161004,WkDay,TuDay,WrkngDy,sold,AptFlat,2,1,1,0,67,55,N,N,N,N,71,38,6277,1995,5,1,305000,330,2012,2013,10.6,17.1,2,23.8,1.1,0.4,2.8,7.24,315000,415000,NA,NA,NA,NA,337000,415000,335000
15549,25,3,notting hill,3168,20151030,WkDay,FDay,WrkngDy,sold,AptFlat,2,1,2,0,67,55,N,N,N,N,71,38,2381,1960,2,2,341500,380,2009,2013,12.6,27.4,0,23.7,1,0.3,2.7,7.26,315000,415000,2475,NA,GntlyInclnd,NA,337000,415000,320000
15550,2,3,notting hill,3168,20150421,WkDay,TuDay,WrkngDy,sold,AptFlat,2,1,2,0,67,55,N,N,N,N,71,38,2381,1960,2,3,290000,310,2005,2010,6.5,17.7,0,23.7,1,0.3,2.7,7.26,335000,440000,2475,NA,GntlyInclnd,NA,337000,415000,317500
15551,12,1,notting hill,3168,20140711,WkDay,FDay,WrkngDy,sold,AptFlat,2,1,0,0,88,58,N,N,N,N,71,38,6277,1995,3,3,270000,325,2007,2011,7.9,14.6,1.2,23.8,1.1,0.4,2.8,7.2,335000,440000,NA,NA,NA,NA,337000,415000,328000
15552,26,1,notting hill,3168,20140311,WkDay,TuDay,WrkngDy,sold,Hse,2,1,2,0,88,58,N,N,Y,N,71,38,6277,1995,3,1,340000,330,2011,2011,18.4,31.7,0,23.8,1.1,0.4,2.8,7.2,350000,460000,NA,NA,NA,NA,1200000,962000,345000
15556,3,1927,clayton,3168,20170713,WkDay,ThDay,WrkngDy,sold,AptFlat,3,1,1,30,87,82,Y,N,N,N,59.5,107.5,1403,1960,3,0,170000,NA,2003,NA,4.8,13.3,0,23.5,13.8,5.6,5,0.22,531000,1000000,NA,NA,NA,381296,675850,712000,365000
15557,5,6163,clayton,3168,20161217,WkEnd,SDay,WrkngDy,sold,AptFlat,2,1,1,30,72,52,N,N,N,N,59.5,107.5,NA,NA,2,1,396115,400,2013,2017,15.1,20.9,0,24.6,1.2,1.3,1.6,1.04,370000,480000,773,16.2,NrlyLvl,NA,640000,595000,400000
15558,8,810,clayton,3168,20161202,WkDay,FDay,WrkngDy,sold,AptFlat,2,1,1,29,70,65,N,N,N,N,59.5,107.5,1599,2000,2,6,329950,410,2004,2016,13,21.6,0,24.2,1.8,0.6,2.1,NA,225000,660000,1595,24.5,NrlyLvl,NA,660000,215000,388000
15559,8,54,clayton,3168,20160222,WkDay,MDay,WrkngDy,sold,AptFlat,2,1,1,19,69,66,N,N,N,N,59.5,107.5,698,2014,3,0,421000,NA,2015,NA,15.6,29.5,0,24.6,1,1.5,1.4,0.94,385000,505000,696,NA,NrlyLvl,416296,640000,400000,400000
15560,27,2426,clayton,3168,20150908,WkDay,TuDay,WrkngDy,sold,AptFlat,2,1,1,31,69,53,N,N,N,N,59.5,107.5,NA,NA,2,0,399500,NA,2012,NA,8.8,12.8,2,25.2,0.3,0.4,0.2,1.34,402000,640000,NA,NA,NA,NA,640000,599000,370000
15561,1,35,clayton,3168,20150311,WkDay,WDay,WrkngDy,sold,AptFlatTwnHseVilla,2,1,1,35,70,62,N,N,N,Y,59.5,107.5,NA,1977,6,3,230000,370,2006,2011,11.2,23.8,0,24,0.5,0.5,2.2,0.42,405000,530000,NA,NA,NA,379629,468000,660000,398000
15563,31,2,clayton,3168,20171127,WkDay,MDay,WrkngDy,sold,AptFlat,1,1,1,0,79,47,Y,Y,N,N,59.5,107.5,2548,2000,5,0,331000,NA,2015,NA,16.5,21.2,1.4,24.7,1.6,1.3,1.9,1.14,NA,NA,NA,NA,NA,NA,640000,660000,351000
15564,11,2,clayton,3168,20171012,WkDay,ThDay,WrkngDy,sold,AptFlat,2,1,1,0,79,47,Y,Y,Y,N,59.5,107.5,3669,2000,2,2,212310,320,2002,2009,10.5,19.2,10,24.6,1.6,1.3,1.9,1.19,NA,NA,NA,NA,NA,416667,640000,340000,400000
15565,2,43,clayton,3168,20170429,WkEnd,SDay,WrkngDy,sold,AptFlat,2,1,1,14,87,74,N,N,N,N,59.5,107.5,196,2010,2,3,405000,370,2010,2017,14.9,18.1,0.2,24.7,3.1,0.7,1.6,1.53,320000,665000,NA,NA,NA,NA,640000,640000,380000
15566,201,28,clayton,3168,20170411,WkDay,TuDay,WrkngDy,sold,AptFlat,2,1,1,29,70,65,N,N,N,N,59.5,107.5,3558,2010,1,0,NA,NA,NA,NA,12.3,18.5,15.4,24.3,0.8,0.2,1.2,0.61,403000,640000,708,17.2,NrlyLvl,NA,468000,640000,385000
15567,13,1324,clayton,3168,20170117,WkDay,TuDay,WrkngDy,sold,AptFlat,2,1,1,48,49,50,N,N,N,N,59.5,107.5,NA,NA,1,0,NA,NA,NA,NA,16.4,37.8,0,24.5,0.6,1.6,0.2,1.35,335000,440000,1968,NA,NrlyLvl,NA,640000,599000,375000
15568,7,1424,clayton,3168,20161107,WkDay,MDay,WrkngDy,sold,AptFlat,2,2,1,37,50,58,N,N,N,N,59.5,107.5,NA,NA,1,0,NA,NA,NA,NA,14.6,25.9,0,27.1,1.1,0.6,1.2,1.7,290000,660000,687,17.9,NrlyLvl,NA,468000,640000,395000
15569,3,1426,clayton,3168,20160927,WkDay,TuDay,WrkngDy,sold,AptFlat,2,2,1,37,50,58,N,N,N,N,59.5,107.5,NA,NA,0,0,NA,NA,NA,NA,7.4,14.8,12.6,27.1,1.1,0.6,1.2,1.69,350000,460000,NA,NA,NA,NA,NA,NA,395000
15570,1,124,clayton,3168,20160819,WkDay,FDay,WrkngDy,sold,AptFlat,2,1,1,34,66,73,N,N,Y,Y,59.5,107.5,NA,NA,5,2,340000,170,2010,2004,15.3,16.4,0.2,24.9,2.1,2.1,9.9,1.9,335000,440000,NA,NA,NA,373333,640000,360000,350000
15571,103,40,clayton,3168,20150626,WkDay,FDay,WrkngDy,sold,AptFlat,2,1,1,29,80,80,N,N,N,N,59.5,107.5,1228,2014,1,0,NA,NA,NA,NA,10.5,16.9,0,25,2.2,0.8,2,1.61,NA,NA,NA,NA,NA,406963,NA,NA,390000
15572,13,28,clayton,3168,20150624,WkDay,WDay,WrkngDy,sold,AptFlat,2,1,1,31,69,53,Y,N,N,N,59.5,107.5,1244,2005,2,3,324780,350,2008,2014,12.2,16,0,25.2,0.3,0.4,0.2,1.39,350000,460000,1245,NA,NA,NA,290000,917000,360000
15573,15,13241328,clayton,3168,20150529,WkDay,FDay,WrkngDy,sold,AptFlat,2,1,1,48,49,50,N,Y,N,N,59.5,107.5,NA,NA,3,3,351000,400,2011,2016,9.5,15.8,0,24.5,0.6,1.6,0.2,1.36,335000,440000,NA,NA,NA,NA,640000,599000,359500
15574,5,70,clayton,3168,20150526,WkDay,TuDay,WrkngDy,sold,TwnHse,2,1,1,14,87,74,N,N,N,N,59.5,107.5,NA,1970,4,1,388000,350,2011,2011,5.4,15.6,0,25.3,29.8,1.7,10.5,1.34,430000,560000,NA,NA,NA,406963,468000,640000,370000
15575,203,28,clayton,3168,20150430,WkDay,ThDay,WrkngDy,sold,AptFlat,2,1,1,29,70,65,N,N,N,N,59.5,107.5,3548,2010,2,0,395000,NA,2015,NA,6.4,19.6,0,24.3,0.8,0.2,1.2,0.56,385000,640000,708,17.2,NrlyLvl,NA,468000,640000,395000
15576,4,43,clayton,3168,20150120,WkDay,TuDay,WrkngDy,sold,AptFlat,2,1,1,14,87,74,N,N,N,N,59.5,107.5,196,2010,3,0,360250,NA,2012,NA,13,30.4,0,24.7,3.1,0.7,1.6,1.53,385000,505000,NA,NA,NA,373333,640000,640000,350000
15577,2,10,clayton,3168,20150106,WkDay,TuDay,WrkngDy,sold,AptFlat,2,1,1,16,67,74,N,N,N,N,59.5,107.5,NA,NA,4,0,400000,NA,2015,NA,17.7,26,0,22.4,0.092,0.092,1.6,0.95,NA,NA,NA,NA,NA,531667,1080000,1100000,400000
15578,31,1328,clayton,3168,20141225,WkDay,ThDay,HliDy,sold,AptFlat,2,1,2,48,49,50,N,N,Y,Y,59.5,107.5,NA,NA,2,4,320000,380,2005,2017,13.4,23,0,24.5,0.6,1.6,0.2,1.42,350000,460000,NA,NA,NA,NA,640000,599000,385000
15579,15,28,clayton,3168,20141020,WkDay,MDay,WrkngDy,sold,AptFlat,2,1,1,31,69,53,Y,N,N,N,59.5,107.5,1244,2005,3,2,380000,420,2009,2010,10.2,20.7,0,25.2,0.3,0.4,0.2,1.39,370000,480000,1245,NA,NA,NA,640000,575500,370000
15580,18,2426,clayton,3168,20140816,WkEnd,SDay,WrkngDy,sold,AptFlat,2,1,1,31,69,53,N,Y,N,N,59.5,107.5,NA,NA,0,0,NA,NA,NA,NA,5.4,11.7,0,25.2,0.3,0.4,0.2,1.34,NA,NA,NA,NA,NA,NA,NA,NA,371000
15581,1,48,clayton,3168,20140728,WkDay,MDay,WrkngDy,sold,AptFlat,2,1,0,14,87,74,N,N,Y,N,59.5,107.5,NA,1998,2,2,345000,270,2011,2012,10,16.9,0,24.3,1.8,1.8,10.6,1.16,370000,480000,NA,NA,NA,522963,468000,640000,380000
15582,4,25,clayton,3168,20140711,WkDay,FDay,WrkngDy,sold,Hse,2,1,1,16,67,74,N,N,N,N,59.5,107.5,NA,1970,5,2,295100,335,2012,2017,7.9,14.6,1.2,22.4,2.5,1.6,1.4,0.88,385000,505000,NA,NA,NA,569000,468000,640000,355000
15583,3,18,clayton,3168,20140531,WkEnd,SDay,WrkngDy,sold,Hse,2,1,2,30,72,52,N,N,N,N,59.5,107.5,NA,1979,6,4,316500,320,2008,2011,7.5,18.9,0,24.7,0.8,0.8,1.2,0.97,470000,615000,996,NA,GntlyInclnd,NA,640000,660000,397500
15584,4,1,clayton,3168,20140415,WkDay,TuDay,WrkngDy,sold,TwnHse,2,1,1,19,69,66,N,N,N,N,59.5,107.5,617,1968,2,0,310000,NA,2009,NA,10,20.3,0,24.4,1.2,1,1.9,0.95,405000,530000,NA,NA,NA,353333,640000,595000,381000
15585,9,810,clayton,3168,20140324,WkDay,MDay,WrkngDy,sold,AptFlat,2,1,2,29,70,65,N,N,N,N,59.5,107.5,1599,2000,3,4,338000,360,2009,2009,12,18.2,0.2,24.2,1.8,0.6,2.1,0.8,450000,585000,1595,24.5,NrlyLvl,NA,468000,660000,390700
15586,2,8,clayton,3168,20140322,WkEnd,SDay,WrkngDy,sold,AptFlat,2,1,1,34,66,73,N,N,Y,N,59.5,107.5,NA,NA,5,2,188000,285,2003,2011,13.4,18.1,1.8,25,0.9,0.9,1.9,1.92,430000,560000,NA,NA,NA,NA,640000,360000,382000
15587,4,24,clayton,3168,20140211,WkDay,TuDay,WrkngDy,sold,AptFlat,2,1,1,30,72,52,Y,N,N,N,59.5,107.5,1144,1970,2,1,285000,380,2011,2016,14.2,25.5,0,24.6,0.9,0.9,1.2,0.99,335000,440000,NA,NA,NA,NA,468000,640000,362000
15654,23,3,notting hill,3168,20170828,WkDay,MDay,WrkngDy,sold,AptFlat,2,1,2,0,67,55,Y,N,N,N,71,38,2381,1960,2,3,320000,300,2005,2011,5.8,11.8,0.6,23.7,1,0.3,2.7,7.27,NA,NA,2475,NA,GntlyInclnd,NA,337000,415000,360000
15655,22,210220,notting hill,3168,20170117,WkDay,TuDay,WrkngDy,sold,AptFlat,2,1,2,0,67,55,N,N,N,N,71,38,5470,2000,3,4,370000,370,2012,2015,16.4,37.8,0,23.7,0.8,0.5,2.9,7.4,430000,560000,NA,NA,NA,NA,337000,415000,390000
15656,22,24,notting hill,3168,20161208,WkDay,ThDay,WrkngDy,sold,AptFlat,2,2,1,0,88,58,N,N,Y,Y,71,38,3245,2009,2,1,370000,NA,2009,2011,15.4,23.2,2.2,23.3,0.7,0.7,2.5,7.15,350000,460000,723,NA,NrlyLvl,NA,337000,415000,386000
15657,41,210,notting hill,3168,20161109,WkDay,WDay,WrkngDy,sold,AptFlat,2,1,2,0,67,55,N,N,Y,Y,71,38,5470,2000,2,5,330000,370,2007,2016,9.2,17.4,0,23.7,0.8,0.5,2.9,7.4,350000,460000,NA,NA,NA,NA,337000,415000,380000
